username,repositorio,hash,linguagem_programacao,LinhasTotais,LinhasAdicionadas,LinhasRemovidas
siyengar,https://github.com/facebookincubator/fizz,3eaddb33619eaaf74a760872850c550ad8f5c52f,C++,28.0,26.0,2.0
siyengar,https://github.com/facebookincubator/fizz,6bf67137ef1ee5cd70c842b014c322b7deaf994b,C++,4.0,2.0,2.0
DhavalKapil,https://github.com/facebook/hhvm,524d2e60cfe910406ec6109e4286d7edd545ab36,C++,10.0,9.0,1.0
knekritz,https://github.com/facebook/folly,c321eb588909646c15aefde035fd3133ba32cdee,C++,120.0,112.0,8.0
skishore,https://github.com/facebook/hhvm,1c518555dba6ceb45d5ba61845b96e261219c3b7,C++,25.0,22.0,3.0
leikahing,https://github.com/facebook/hhvm,f57df6d8cf33cb14c40f52287da29360e7003373,C++,59.0,55.0,4.0
autor nulo,https://github.com/facebook/mcrouter,97e033b3bb0cb16b61bf49f0dc7f311a3e0edd1b,C++,24.0,13.0,11.0
autor nulo,https://github.com/facebook/proxygen,f43b134cc5c19d8532e7fb670a1c02e85f7a8d4f,C++,149.0,129.0,20.0
DarthGandalf,https://github.com/znc/znc,8de9e376ce531fe7f3c8b0aa4876d15b479b7311,C++,39.0,30.0,9.0
hlef,https://github.com/uclouvain/openjpeg,8ee335227bbcaf1614124046aa25e53d67b11ec3,C++,12.0,10.0,2.0
autor nulo,https://github.com/nothings/stb,98fdfc6df88b1e34a736d5e126e6c8139c8de1a6,C++,28.0,22.0,6.0
zccrs,https://github.com/linuxdeepin/deepin-clone,e079f3e2712b4f8c28e3e63e71ba1a1f90fce1ab,C++,43.0,15.0,28.0
autor nulo,https://github.com/ImageMagick/ImageMagick,61135001a625364e29bdce83832f043eebde7b5a,C++,40.0,19.0,21.0
dtschump,https://github.com/dtschump/CImg,ac8003393569aba51048c9d67e1491559877b1d1,C++,3.0,2.0,1.0
robUx4,https://github.com/Matroska-Org/libebml,05beb69ba60acce09f73ed491bb76f332849c3a0,C++,8.0,7.0,1.0
robUx4,https://github.com/Matroska-Org/libebml,b66ca475be967547af9a3784e720fbbacd381be6,C++,2.0,1.0,1.0
kevinhendricks,https://github.com/Sigil-Ebook/Sigil,04e2f280cc4a0766bedcc7b9eb56449ceecc2ad4,C++,41.0,35.0,6.0
kevinhendricks,https://github.com/Sigil-Ebook/Sigil,0979ba8d10c96ebca330715bfd4494ea0e019a8f,C++,49.0,49.0,0.0
kevinhendricks,https://github.com/Sigil-Ebook/Sigil,369eebe936e4a8c83cc54662a3412ce8bef189e4,C++,8.0,8.0,0.0
asraa,https://github.com/envoyproxy/envoy,afc39bea36fd436e54262f150c009e8d72db5014,C++,486.0,397.0,89.0
CendioOssman,https://github.com/CendioOssman/tigervnc,d61a767d6842b530ffb532ddd5a3d233119aad40,C++,27.0,16.0,11.0
CendioOssman,https://github.com/CendioOssman/tigervnc,996356b6c65ca165ee1ea46a571c32a1dc3c3821,C++,22.0,22.0,0.0
CendioOssman,https://github.com/CendioOssman/tigervnc,b4ada8d0c6dac98c8b91fc64d112569a8ae5fb95,C++,37.0,21.0,16.0
rryan,https://github.com/tensorflow/tensorflow,db4f9717c41bccc3ce10099ab61996b246099892,C++,65.0,32.0,33.0
str4d,https://github.com/zcash/zcash,c1fbf8ab5d73cff5e1f45236995857c75ba4128d,C++,50.0,32.0,18.0
kevina,https://github.com/GNUAspell/aspell,80fa26c74279fced8d778351cff19d1d8f44fe4e,C++,5.0,3.0,2.0
rouault,https://github.com/OSGeo/gdal,148115fcc40f1651a5d15fa34c9a8c528e7147bb,C++,1.0,0.0,1.0
autor nulo,https://github.com/TeX-Live/texlive-source,9216833a3888a4105a18e8c349f65b045ddb1079,C++,465.0,267.0,198.0
victorjulien,https://github.com/OISF/suricata,9f0294fadca3dcc18c919424242a41e01f3e8318,C++,37.0,37.0,0.0
victorjulien,https://github.com/OISF/suricata,fa692df37a796c3330c81988d15ef1a219afc006,C++,3.0,2.0,1.0
frankmorgner,https://github.com/OpenSC/OpenSC,c3f23b836e5a1766c36617fe1da30d22f7b63de2,C++,2.0,1.0,1.0
thangktran,https://github.com/opencv/opencv,d1615ba11a93062b1429fce9f0f638d1572d3418,C++,95.0,93.0,2.0
awesomekling,https://github.com/SerenityOS/serenity,0fc24fe2564736689859e7edfa177a86dac36bf9,C++,8.0,4.0,4.0
bk138,https://github.com/LibVNC/libvncserver,54220248886b5001fbbb9fa73c4e1a2cb9413fed,C++,5.0,5.0,0.0
jwhui,https://github.com/openthread/openthread,b8c3161281f8e15873f8decabd8eac461717aefe,C++,3.0,2.0,1.0
jwhui,https://github.com/openthread/openthread,c3a3a0c424322009fec3ab735fb20ce8f6e19e70,C++,36.0,21.0,15.0
jreiser,https://github.com/upx/upx,8be9da8280dfa69d5df4417d4d81bda1cab78010,C++,50.0,43.0,7.0
SadieCat,https://github.com/inspircd/inspircd,8745660fcdac7c1b80c94cfc0ff60928cd4dd4b7,C++,6.0,6.0,0.0
SadieCat,https://github.com/inspircd/inspircd,7b47de3c194f239c5fea09a0e49696c9af017d51,C++,2.0,1.0,1.0
SadieCat,https://github.com/inspircd/inspircd,bcd65de1ec4bb71591ae417fee649d7ecd37cd57,C++,464.0,464.0,0.0
rouault,https://github.com/OSGeo/gdal,767e3a56144f676ca738ef8f700e0e56035bd05a,C++,15.0,5.0,10.0
kevina,https://github.com/gnuaspell/aspell,0718b375425aad8e54e1150313b862e4c6fd324a,C++,18.0,14.0,4.0
spalamarchuk,https://github.com/facebook/fbthrift,c5d6e07588cd03061bc54d451a7fa6e84883d62b,C++,92.0,87.0,5.0
spalamarchuk,https://github.com/facebook/fbthrift,3f156207e8a6583d88999487e954320dc18955e6,C++,147.0,147.0,0.0
spalamarchuk,https://github.com/facebook/fbthrift,c9a903e5902834e95bbd4ab0e9fa53ba0189f351,C++,23.0,23.0,0.0
mingtaoy,https://github.com/facebook/wangle,3b17ba10a82c71e7808760e027ac6af687e06074,C++,3.0,2.0,1.0
knekritz,https://github.com/facebookincubator/fizz,40bbb161e72fb609608d53b9d64c56bb961a6ee2,C++,14.0,11.0,3.0
knekritz,https://github.com/facebook/wangle,5b3bceca875e4ea4ed9d14c20b20ce46c92c13c6,C++,39.0,37.0,2.0
davidtgoldblatt,https://github.com/facebook/fbthrift,01686e15ec77ccb4d49a77d5bce3a01601e54d64,C++,5.0,3.0,2.0
fredemmott,https://github.com/facebook/hhvm,97ef580ec2cca9a54da6f9bd9fdd9a455f6d74ed,C++,28.0,14.0,14.0
fredemmott,https://github.com/facebook/hhvm,cc331e4349e91706a673e2a09f1f2ea5bbb33815,C++,1173.0,12.0,1161.0
DarthGandalf,https://github.com/znc/znc,64613bc8b6b4adf1e32231f9844d99cd512b8973,C++,43.0,34.0,9.0
FrankYFTang,https://github.com/unicode-org/icu,b7d08bc04a4296982fcef8b6b8a354a9e4e7afca,C++,69.0,68.0,1.0
jplevyak,https://github.com/istio/envoy,8788a3cf255b647fd14e6b5e2585abaaedb28153,C++,33.0,19.0,14.0
akallabeth,https://github.com/FreeRDP/FreeRDP,58a3122250d54de3a944c487776bcd4d1da4721e,C++,146.0,113.0,33.0
aidanholm,https://github.com/crawl/crawl,768f60da87a3fa0b5561da5ade9309577c176d04,C++,17.0,17.0,0.0
aidanholm,https://github.com/crawl/crawl,fc522ff6eb1bbb85e3de60c60a45762571e48c28,C++,5.0,5.0,0.0
skvadrik,https://github.com/skvadrik/re2c,c4603ba5ce229db83a2a4fb93e6d4b4e3ec3776a,C++,3.0,2.0,1.0
oy,https://github.com/teeworlds/teeworlds,c68402fa7e279d42886d5951d1ea8ac2facc1ea5,C++,4.0,2.0,2.0
AntonKueltz,https://github.com/AntonKueltz/fastecdsa,e592f106edd5acf6dacedfab2ad16fe6c735c9d1,C++,51.0,50.0,1.0
autor nulo,https://github.com/torvalds/linux,28d76df18f0ad5bcf5fa48510b225f0ed262a99b,C++,213.0,50.0,163.0
DarthGandalf,https://github.com/znc/znc,2390ad111bde16a78c98ac44572090b33c3bd2d8,C++,10.0,9.0,1.0
DarthGandalf,https://github.com/znc/znc,d229761821da38d984a9e4098ad96842490dc001,C++,18.0,16.0,2.0
vmauery,https://github.com/openbmc/phosphor-host-ipmid,b265455a2518ece7c004b43c144199ec980fc620,C++,4.0,2.0,2.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,da8558533d925694483d2c136a9220d6d49d843c,C++,15.0,14.0,1.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,22e07fb204386768e5bcbea563641ea11f96ceb8,C++,46.0,38.0,8.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,390611e0d45c5793c7066110af37c8514e6a6c54,C++,66.0,64.0,2.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,3cbb917b4714766030b28eba9fb41bb97ce9ee02,C++,159.0,159.0,0.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,27b417360cbd671ef55915e4bb6bb06af8b8a832,C++,2.0,1.0,1.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,ca8c013b5e97b1373b3bb1c97ea655e69f31a575,C++,32.0,17.0,15.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,33be22c65d86256e6826666662e40dbdfe70ee83,C++,282.0,281.0,1.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,9a133d73ae4b4664d22bd1aa6d654fec13c52ee1,C++,16.0,15.0,1.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,0462de5b544ed4731aa2fb23946ac22c01856b80,C++,36.0,35.0,1.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,adf095206f25471e864a8e63a0f1caef53a0e3a6,C++,63.0,48.0,15.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,2d88f470dea2671b430884260f3626b1fe99830a,C++,3.0,3.0,0.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,0b5662bc2be13a8c8f044d925d87fb6e56247cd8,C++,76.0,58.0,18.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,d58c96946b2880991d63d1dacacb32f0a4dfa453,C++,66.0,66.0,0.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,00302787b788c5ff04cb6f62aed5a74d936e86c0,C++,7.0,1.0,6.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,46d5b0852528ddfd614ded79bccc75589f801bd9,C++,96.0,84.0,12.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,cd31fd0ce0449a9e0f83dcad08d6ed7f1d6bef3f,C++,23.0,16.0,7.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,e11f55585f614645b360563072ffeb5c3eeff162,C++,711.0,515.0,196.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++,84.0,81.0,3.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,204945b19e44b57906c9344c0d00120eeeae178a,C++,51.0,48.0,3.0
tobydox,https://github.com/veyon/veyon,f231ec511b9a09f43f49b2c7bb7c60b8046276b1,C++,4.0,3.0,1.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,eccb7ec454e6617738554a255d77f08e60ee0808,C++,20.0,20.0,0.0
alextutubalin,https://github.com/LibRaw/LibRaw,20ad21c0d87ca80217aee47533d91e633ce1864d,C++,60.0,60.0,0.0
exelotl,https://github.com/milkytracker/MilkyTracker,7afd55c42ad80d01a339197a2d8b5461d214edaf,C++,7.0,4.0,3.0
kdt3rd,https://github.com/AcademySoftwareFoundation/openexr,8b5370c688a7362673c3a5256d93695617a4cd9a,C++,2.0,1.0,1.0
peterhillman,https://github.com/AcademySoftwareFoundation/openexr,74504503cff86e986bac441213c403b0ba28d58f,C++,4.0,2.0,2.0
peterhillman,https://github.com/AcademySoftwareFoundation/openexr,6bb36714528a9563dd3b92720c5063a1284b86f8,C++,7.0,7.0,0.0
HughR,https://github.com/libreswan/libreswan,471a3e41a449d7c753bc4edbba4239501bb62ba8,C++,2.0,1.0,1.0
flexpaper,https://github.com/flexpaper/pdf2json,80bf71f16c804108fd933e267fe31692aaa509b4,C++,34.0,31.0,3.0
autor nulo,https://github.com/facebook/hhvm,b3679121bb3c7017ff04b4c08402ffff5cf59b13,C++,9.0,6.0,3.0
autor nulo,https://github.com/facebook/hhvm,dabd48caf74995e605f1700344f1ff4a5d83441d,C++,8.0,8.0,0.0
autor nulo,https://github.com/facebook/hhvm,bd586671a3c22eb2f07e55f11b3ce64e1f7961e7,C++,6.0,4.0,2.0
kodafb,https://github.com/facebook/hermes,86543ac47e59c522976b5632b8bf9a2a4583c7d2,C++,14.0,14.0,0.0
jjergus,https://github.com/facebook/hhvm,1746dfb11fc0048366f34669e74318b8278a684c,C++,317.0,286.0,31.0
jjergus,https://github.com/facebook/hhvm,1107228a5128d3ca1c4add8ac1635d933cbbe2e9,C++,15.0,14.0,1.0
jjergus,https://github.com/facebook/hhvm,c1c4bb0cf9e076aafaf4ff3515556ef9faf906f3,C++,6.0,6.0,0.0
mhorowitz,https://github.com/facebook/hermes,fe52854cdf6725c2eaa9e125995da76e6ceb27da,C++,19.0,18.0,1.0
willholen,https://github.com/facebook/hermes,091835377369c8fd5917d9b87acffa721ad2a168,C++,85.0,64.0,21.0
avp,https://github.com/facebook/hermes,2c7af7ec481ceffd0d14ce2d7c045e475fd71dc6,C++,84.0,82.0,2.0
dulinriley,https://github.com/facebook/hermes,b2021df620824627f5a8c96615edbd1eb7fdddfc,C++,67.0,52.0,15.0
mhorowitz,https://github.com/facebook/hermes,8cb935cd3b2321c46aa6b7ed8454d95c75a7fca0,C++,44.0,29.0,15.0
syoyo,https://github.com/syoyo/tinyexr,a685e3332f61cd4e59324bf3f669d36973d64270,C++,16.0,15.0,1.0
fancycode,https://github.com/strukturag/libheif,f7399b62d7fbc596f1b2871578c1d2053bedf1dd,C++,6.0,6.0,0.0
c0diq,https://github.com/plutinosoft/Platinum,9a4ceaccb1585ec35c45fd8e2585538fff6a865e,C++,2.0,1.0,1.0
pauldavisthefirst,https://github.com/Ardour/ardour,96daa4036a425ff3f23a7dfcba57bfb0f942bec6,C++,4.0,2.0,2.0
seviezhou,https://github.com/avast/retdec,517298bafaaff0a8e3dd60dd055a67c41b545807,C++,6.0,6.0,0.0
yhirose,https://github.com/yhirose/cpp-peglib,0061f393de54cf0326621c079dc2988336d1ebb3,C++,32.0,28.0,4.0
yhirose,https://github.com/yhirose/cpp-peglib,b3b29ce8f3acf3a32733d930105a17d7b0ba347e,C++,17.0,14.0,3.0
ddennedy,https://github.com/mltframework/shotcut,f008adc039642307f6ee3378d378cdb842e52c1d,C++,9.0,2.0,7.0
Vogtinator,https://github.com/KDE/ark,8bf8c5ef07b0ac5e914d752681e470dea403a5bd,C++,18.0,3.0,15.0
alextutubalin,https://github.com/LibRaw/LibRaw,4feaed4dea636cee4fee010f615881ccf76a096d,C++,14.0,7.0,7.0
CendioOssman,https://github.com/TigerVNC/tigervnc,b30f10c681ec87720cff85d490f67098568a9cba,C++,163.0,73.0,90.0
aleixpol,https://github.com/KDE/kdeconnect-kde,024e5f23db8d8ad3449714b906b46094baaffb89,C++,10.0,10.0,0.0
aleixpol,https://github.com/KDE/kdeconnect-kde,4fbd01a3d44a0bcca888c49a77ec7cfd10e113d7,C++,8.0,8.0,0.0
albertvaka,https://github.com/KDE/kdeconnect-kde,542d94a70c56aa386c8d4d793481ce181b0422e8,C++,11.0,11.0,0.0
albertvaka,https://github.com/KDE/kdeconnect-kde,613899be24b6e2a6b3e5cc719efce8ae8a122991,C++,13.0,13.0,0.0
aleixpol,https://github.com/KDE/kdeconnect-kde,8112729eb0f13e6947984416118531078e65580d,C++,39.0,29.0,10.0
albertvaka,https://github.com/KDE/kdeconnect-kde,ce0f00fc2d3eccb51d0af4eba61a4f60de086a59,C++,5.0,5.0,0.0
Matthias-Wandel,https://github.com/F-ZhaoYang/jhead,5186ddcf9e35a7aa0ff0539489a930434a1325f4,C++,7.0,5.0,2.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,ace0c15a22f7f054abcc1f53eabbcb0a1239a9e2,C++,10.0,5.0,5.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,ebc70b7a592420d3d2f359e4b1694c236b82c7ae,C++,168.0,161.0,7.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,c1e1fc899ad5f8c725dcbb6470069890b5060bc7,C++,6.0,6.0,0.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,8b5b9dc96666a3a5d27fad7179ff215e3b74b67c,C++,268.0,185.0,83.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,14755416e364f17fb1870882fa778c7fec7f16e3,C++,8.0,6.0,2.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,0cc38aaa4064fd9e79101994ce9872c6d91f816b,C++,12.0,12.0,0.0
nornagon,https://github.com/electron/electron,07a1c2a3e5845901f7e2eda9506695be58edc73c,C++,125.0,89.0,36.0
zwass,https://github.com/osquery/osquery,c3f9a3dae22d43ed3b4f6a403cbf89da4cba7c3c,C++,92.0,90.0,2.0
jreiser,https://github.com/upx/upx,e2f60adc95334f47e286838dac33160819c5d74d,C++,16.0,8.0,8.0
jreiser,https://github.com/upx/upx,1bb93d4fce9f1d764ba57bf5ac154af515b3fc83,C++,10.0,6.0,4.0
jreiser,https://github.com/upx/upx,eb90eab6325d009004ffb155e3e33f22d4d3ca26,C++,16.0,16.0,0.0
mcheshkov,https://github.com/gemini-testing/png-img,14ac462a32ca4b3b78f56502ac976d5b0222ce3d,C++,14.0,12.0,2.0
bluca,https://github.com/zeromq/libzmq,397ac80850bf8d010fae23dd215db0ee2c677306,C++,3.0,2.0,1.0
uNetworkingAB,https://github.com/uNetworking/uWebSockets,03fca626a95130ab80f86adada54b29d27242759,C++,14.0,10.0,4.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,5ac1b9e24ff6afc465756edf845d2e9660bd34bf,C++,107.0,95.0,12.0
zpostfacto,https://github.com/ValveSoftware/GameNetworkingSockets,e0c86dcb9139771db3db0cfdb1fb8bef0af19c43,C++,33.0,26.0,7.0
zpostfacto,https://github.com/ValveSoftware/GameNetworkingSockets,bea84e2844b647532a9b7fbc3a6a8989d66e49e3,C++,27.0,20.0,7.0
zpostfacto,https://github.com/ValveSoftware/GameNetworkingSockets,d944a10808891d202bb1d5e1998de6e0423af678,C++,4.0,2.0,2.0
kongoshuu,https://github.com/google/asylo,e582f36ac49ee11a21d23ad6a30c333092e0a94e,C++,6.0,4.0,2.0
kongoshuu,https://github.com/google/asylo,299f804acbb95a612ab7c504d25ab908aa59ae93,C++,2.0,1.0,1.0
kongoshuu,https://github.com/google/asylo,ed0926bff0e423cd122a18b3d2fc772817f66825,C++,6.0,6.0,0.0
kongoshuu,https://github.com/google/asylo,83036fd841d33baa7e039f842d131aa7881fdcc2,C++,5.0,5.0,0.0
kongoshuu,https://github.com/google/asylo,a37fb6a0e7daf30134dbbf357c9a518a1026aa02,C++,4.0,4.0,0.0
kongoshuu,https://github.com/google/asylo,6ff3b77ffe110a33a2f93848a6333f33616f02c4,C++,7.0,4.0,3.0
kongoshuu,https://github.com/google/asylo,fa6485c5d16a7355eab047d4a44345a73bc9131e,C++,5.0,5.0,0.0
kongoshuu,https://github.com/google/asylo,8fed5e334131abaf9c5e17307642fbf6ce4a57ec,C++,8.0,8.0,0.0
kongoshuu,https://github.com/google/asylo,b1d120a2c7d7446d2cc58d517e20a1b184b82200,C++,7.0,6.0,1.0
kongoshuu,https://github.com/google/asylo,6e158d558abd3c29a0208e30c97c9a8c5bd4230f,C++,5.0,5.0,0.0
kongoshuu,https://github.com/google/asylo,382da2b8b09cbf928668a2445efb778f76bd9c8a,C++,4.0,3.0,1.0
peterhillman,https://github.com/AcademySoftwareFoundation/openexr,85fd638ae0d5fa132434f4cbf32590261c1dba97,C++,2.0,1.0,1.0
peterhillman,https://github.com/AcademySoftwareFoundation/openexr,25e9515b06a6bc293d871622b8cafaee7af84e0f,C++,5.0,5.0,0.0
peterhillman,https://github.com/AcademySoftwareFoundation/openexr,51a92d67f53c08230734e74564c807043cbfe41e,C++,153.0,89.0,64.0
davidmhewitt,https://github.com/elementary/switchboard-plug-bluetooth,86500e645a907538abafe5225b67cc12c03e7645,C++,122.0,89.0,33.0
qiwzhang,https://github.com/envoyproxy/envoy,ea39e3cba652bcc4b11bb0d5c62b017e584d2e5a,C++,35.0,22.0,13.0
laverdet,https://github.com/laverdet/isolated-vm,2646e6c1558bac66285daeab54c7d490ed332b15,C++,370.0,249.0,121.0
laverdet,https://github.com/laverdet/isolated-vm,27151bfecc260e96714443613880e3b2e6596704,C++,3.0,3.0,0.0
kongoshuu,https://github.com/google/asylo,53ed5d8fd8118ced1466e509606dd2f473707a5c,C++,7.0,4.0,3.0
kongoshuu,https://github.com/google/asylo,ecfcd0008b6f8f63c6fa3cc1b62fcd4a52f2c0ad,C++,7.0,4.0,3.0
kongoshuu,https://github.com/google/asylo,a47ef55db2337d29de19c50cd29b0deb2871d31c,C++,9.0,5.0,4.0
kongoshuu,https://github.com/google/asylo,90d7619e9dd99bcdb6cd28c7649d741d254d9a1a,C++,3.0,3.0,0.0
szarvas,https://github.com/juce-framework/JUCE,2e874e80cba0152201aff6a4d0dc407997d10a7f,C++,111.0,105.0,6.0
vitaut,https://github.com/facebook/fbthrift,bfda1efa547dce11a38592820916db01b05b9339,C++,65.0,48.0,17.0
yangchi,https://github.com/facebookincubator/mvfst,a67083ff4b8dcbb7ee2839da6338032030d712b0,C++,20.0,19.0,1.0
Orvid,https://github.com/facebook/folly,4f304af1411e68851bdd00ef6140e9de4616f7d3,C++,37.0,34.0,3.0
dulinriley,https://github.com/facebook/hermes,d86e185e485b6330216dee8e854455c694e3a36e,C++,11.0,6.0,5.0
neildhar,https://github.com/facebook/hermes,55e1b2343f4deb1a1b5726cfe1e23b2068217ff2,C++,7.0,6.0,1.0
jsteemann,https://github.com/arangodb/arangodb,d9b7f019d2435f107b19a59190bf9cc27d5f34dd,C++,315.0,311.0,4.0
jsteemann,https://github.com/arangodb/arangodb,e9c6ee9dcca7b9b4fbcd02a0b323d205bee838d3,C++,198.0,155.0,43.0
wfro64,https://github.com/opencrx/opencrx,14e75f95e5f56fbe7ee897bdf5d858788072e818,C++,35.0,20.0,15.0
alimpfard,https://github.com/SerenityOS/serenity,48fbf6a88d4822a1e5470cf08f29464511bd72c1,C++,2.0,1.0,1.0
rousskov,https://github.com/squid-cache/squid,051824924c709bd6162a378f746fb859454c674e,C++,2.0,1.0,1.0
IdanHo,https://github.com/SerenityOS/serenity,c9f25bca048443e317f1994ba9b106f2386688c3,C++,3.0,2.0,1.0
kevinbackhouse,https://github.com/Exiv2/exiv2,783b3a6ff15ed6f82a8f8e6c8a6f3b84a9b04d4b,C++,41.0,30.0,11.0
kevinbackhouse,https://github.com/Exiv2/exiv2,f9308839198aca5e68a65194f151a1de92398f54,C++,14.0,9.0,5.0
autor nulo,https://github.com/tensorflow/tensorflow,eebb96c2830d48597d055d247c0e9aebaea94cd5,C++,9.0,9.0,0.0
autor nulo,https://github.com/tensorflow/tensorflow,030af767d357d1b4088c4a25c72cb3906abac489,C++,8.0,8.0,0.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,a7116dd3913c4a4afd2a3a938573aa7c785fdfc6,C++,19.0,16.0,3.0
autor nulo,https://github.com/tensorflow/tensorflow,b055b9c474cd376259dde8779908f9eeaf097d93,C++,5.0,5.0,0.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,799f835a3dfa00a4d852defa29b15841eea9d64f,C++,7.0,7.0,0.0
autor nulo,https://github.com/tensorflow/tensorflow,ff70c47a396ef1e3cb73c90513da4f5cb71bebba,C++,14.0,10.0,4.0
autor nulo,https://github.com/tensorflow/tensorflow,b1cc5e5a50e7cee09f2c6eb48eb40ee9c4125025,C++,55.0,48.0,7.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,8f37b52e1320d8d72a9529b2468277791a261197,C++,56.0,56.0,0.0
autor nulo,https://github.com/tensorflow/tensorflow,c57c0b9f3a4f8684f3489dd9a9ec627ad8b599f5,C++,10.0,9.0,1.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,311403edbc9816df80274bd1ea8b3c0c0f22c3fa,C++,42.0,42.0,0.0
autor nulo,https://github.com/tensorflow/tensorflow,69c68ecbb24dff3fa0e46da0d16c821a2dd22d7c,C++,26.0,19.0,7.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,fca9874a9b42a2134f907d2fb46ab774a831404a,C++,4.0,4.0,0.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,2be2cdf3a123e231b16f766aa0e27d56b4606535,C++,5.0,5.0,0.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,b12aa1d44352de21d1a6faaf04172d8c2508b42b,C++,13.0,13.0,0.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,cfa91be9863a91d5105a3b4941096044ab32036b,C++,13.0,11.0,2.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,f851613f8f0fb0c838d160ced13c134f778e3ce7,C++,2.0,2.0,0.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,e6a7c7cc18c3aaad1ae0872cb0a959f5c923d2bd,C++,67.0,34.0,33.0
autor nulo,https://github.com/tensorflow/tensorflow,26eb323554ffccd173e8a79a8c05c15b685ae4d1,C++,2.0,2.0,0.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,44b7f486c0143f68b56c34e2d01e146ee445134a,C++,30.0,30.0,0.0
autor nulo,https://github.com/tensorflow/tensorflow,b432a38fe0e1b4b904a6c222cbce794c39703e87,C++,48.0,36.0,12.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,a324ac84e573fba362a5e53d4e74d5de6729933e,C++,25.0,23.0,2.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,f6c40f0c6cbf00d46c7717a26419f2062f2f8694,C++,10.0,8.0,2.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,c570e2ecfc822941335ad48f6e10df4e21f11c96,C++,13.0,13.0,0.0
autor nulo,https://github.com/tensorflow/tensorflow,4f663d4b8f0bec1b48da6fa091a7d29609980fa4,C++,5.0,5.0,0.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,ba424dd8f16f7110eea526a8086f1a155f14f22b,C++,86.0,75.0,11.0
autor nulo,https://github.com/tensorflow/tensorflow,ea3b43e98c32c97b35d52b4c66f9107452ca8fb2,C++,2.0,2.0,0.0
autor nulo,https://github.com/tensorflow/tensorflow,20431e9044cf2ad3c0323c34888b192f3289af6b,C++,10.0,10.0,0.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,1e922ccdf6bf46a3a52641f99fd47d54c1decd13,C++,6.0,6.0,0.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,67784700869470d65d5f2ef20aeb5e97c31673cb,C++,2.0,2.0,0.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,d6ed5bcfe1dcab9e85a4d39931bd18d99018e75b,C++,77.0,67.0,10.0
pak-laura,https://github.com/tensorflow/tensorflow,548b5eaf23685d86f722233d8fbc21d0a4aecb96,C++,4.0,4.0,0.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,480641e3599775a8895254ffbc0fc45621334f68,C++,20.0,16.0,4.0
autor nulo,https://github.com/tensorflow/tensorflow,704866eabe03a9aeda044ec91a8d0c83fc1ebdbe,C++,2.0,2.0,0.0
autor nulo,https://github.com/tensorflow/tensorflow,99085e8ff02c3763a0ec2263e44daec416f6a387,C++,5.0,5.0,0.0
autor nulo,https://github.com/tensorflow/tensorflow,da5ff2daf618591f64b2b62d9d9803951b945e9f,C++,3.0,3.0,0.0
autor nulo,https://github.com/tensorflow/tensorflow,1a2a87229d1d61e23a39373777c056161eb4084d,C++,3.0,3.0,0.0
