username,repositorio,hash,linguagem_programacao
LukeTowers,https://github.com/octobercms/october,6711dae8ef70caf0e94cec434498012a2ccd86b8,PHP
LukeTowers,https://github.com/octobercms/october,cd0b6a791f995d86071a024464c1702efc50f46c,PHP
LukeTowers,https://github.com/octobercms/october,802d8c8e09a2b342649393edb6d3ceb958851484,PHP
LukeTowers,https://github.com/octobercms/library,c84bf03f506052c848f2fddc05f24be631427a1a,PHP
olavmo-sikt,https://github.com/simplesamlphp/simplesamlphp,47968d26a2fd3ed52da70dc09210921d612ce44e,PHP
melekes,https://github.com/tendermint/tendermint,e2d6859afd7dba4cf97c7f7d412e7d8fc908d1cd,Go
sunny4381,https://github.com/shirasagi/shirasagi,040a02c9d4b5dd2f91c5c29c0008a47cde6ee99a,Ruby
zpostfacto,https://github.com/ValveSoftware/GameNetworkingSockets,e0c86dcb9139771db3db0cfdb1fb8bef0af19c43,C++
zpostfacto,https://github.com/ValveSoftware/GameNetworkingSockets,bea84e2844b647532a9b7fbc3a6a8989d66e49e3,C++
zpostfacto,https://github.com/ValveSoftware/GameNetworkingSockets,d944a10808891d202bb1d5e1998de6e0423af678,C++
nikitasinelnikov,https://github.com/ultimatemember/ultimatemember,249682559012734a4f7d71f52609b2f301ea55b1,PHP
ruolli,https://github.com/eclipse-ee4j/mojarra,cefbb9447e7be560e59da2da6bd7cb93776f7741,Java
mrbaseman,https://github.com/adrienverge/openfortivpn,60660e00b80bad0fadcf39aee86f6f8756c94f91,C
mrbaseman,https://github.com/adrienverge/openfortivpn,9eee997d599a89492281fc7ffdd79d88cd61afc3,C
vuvova,https://github.com/MariaDB/server,9d18b6246755472c8324bf3e20e234e08ac45618,Shell
poolpOrg,https://github.com/openbsd/src,9dcfda045474d8903224d175907bfc29761dcb45,C
mithunsatheesh,https://github.com/mithunsatheesh/node-rules,100862223904bb6478fcc33b701c7dee11f7b832,JavaScript
jameskleeh,https://github.com/micronaut-projects/micronaut-core,9d1eff5c8df1d6cda1fe00ef046729b2a6abe7f1,Java
jknack,https://github.com/jooby-project/jooby,b66e3342cf95205324023cfdf2cb5811e8a6dcf4,Java
kessiler,https://github.com/typestack/class-transformer,8f04eb9db02de708f1a20f6f2d2bb309b2fed01e,TypeScript
eivindfjeldstad,https://github.com/eivindfjeldstad/dot,774e4b0c97ca35d2ae40df2cd14428d37dd07a0b,JavaScript
aFarkas,https://github.com/aFarkas/lazysizes,3720ab8262552d4e063a38d8492f9490a231fd48,JavaScript
Siebes,https://github.com/yahoo/serialize-javascript,f21a6fb3ace2353413761e79717b2d210ba6ccbd,JavaScript
jcoglan,https://github.com/faye/websocket-extensions-node,29496f6838bfadfe5a2f85dff33ed0ba33873237,JavaScript
jcoglan,https://github.com/faye/websocket-extensions-ruby,aa156a439da681361ed6f53f1a8131892418838b,Ruby
mtharp,https://github.com/sassoftware/go-rpmutils,a64058cf21b8aada501bba923c9aab66fb6febf0,Go
dead-horse,https://github.com/thenables/thenify,0d94a24eb933bc835d568f3009f4d269c4c4c17a,JavaScript
autor nulo,https://github.com/mikaelbr/mversion,b7a8b32600e60759a7ad3921ec4a2750bf173482,JavaScript
piranna,https://github.com/piranna/linux-cmdline,53c61a88bc47eb25d71832205056beaab95cf677,CoffeeScript
vladikoff,https://github.com/gruntjs/grunt,e350cea1724eb3476464561a380fb6a64e61e4e7,JavaScript
nfriedly,https://github.com/nfriedly/node-bestzip,45d4a901478c6a8f396c8b959dd6cf8fd3f955b6,JavaScript
faisalman,https://github.com/faisalman/ua-parser-js,233d3bae22a795153a7e6638887ce159c63e557d,JavaScript
b-heilman,https://github.com/b-heilman/bmoor,7d4a086a1dc3ef11ed0b323824d02348734b7da5,JavaScript
MrSwitch,https://github.com/MrSwitch/hello.js,d6f5137f30de6e0ef7048191ee6ae575fdc2f669,JavaScript
joelgriffith,https://github.com/browserless/chrome,848b87e5bea4f8473eea85261a5ff922d6ebd2b6,TypeScript
marijnh,https://github.com/codemirror/CodeMirror,55d0333907117c9231ffdf555ae8824705993bbb,JavaScript
jblandry,https://github.com/absolunet/kafe,c644c798bfcdc1b0bbb1f0ca59e2e2664ff3fdd0,Objective-C
bjrmatos,https://github.com/jsreport/jsreport-chrome-pdf,6750b2f77d05cb843aefc1c4a98097a3bd33a6a2,TypeScript
pofider,https://github.com/pofider/phantom-html-to-pdf,b5d2da2639a49a95e0bdb3bc0c987cb6406b8259,JavaScript
turquoiseowl,https://github.com/turquoiseowl/i18n,c418e3345313dc896c1951d8c46ab0b9b12fcbd3,C#
faisalman,https://github.com/faisalman/ua-parser-js,6d1f26df051ba681463ef109d36c9cf0f7e32b18,JavaScript
DuLinRain,https://github.com/hoperyy/get-npm-package-version,40b1cf31a0607ea66f9e30a0c3af1383b52b2dec,JavaScript
alexreisner,https://github.com/alexreisner/geocoder,dcdc3d8675411edce3965941a2ca7c441ca48613,Ruby
fxlb,https://github.com/the-tcpdump-group/tcpdump,e2256b4f2506102be2c6f7976f84f0d607c53d43,C
error ao obter,https://github.com/pillys/fs-path,88ff5ee51046bb2c5d5e9c5afe6819b032092ce7,JavaScript
autor nulo,https://github.com/torvalds/linux,d0cb50185ae942b03c4327be322055d622dc79f6,C
bradyvercher,https://github.com/bradyvercher/gistpress,e3f260edb6673227b0471c74b7ab13c094411ef7,PHP
Terrtia,https://github.com/CIRCL/AIL-framework,e808840f957c810b8e3944cba808716dc722581b,Python
paulusmack,https://github.com/paulusmack/ppp,8d7970b8f3db727fe798b65f3377fe6787575426,C
iglocska,https://github.com/MISP/MISP,934c82819237b4edf1da64587b72a87bec5dd520,PHP
iglocska,https://github.com/MISP/MISP,c1a0b3b2809b21b4df8c1efbc803aff700e262c3,PHP
mokaddem,https://github.com/MISP/MISP,3d982d92fd26584115c01f8c560a688d1096b65c,PHP
iglocska,https://github.com/MISP/MISP,9400b8bc8699435d84508e598aca98a31affd77c,PHP
kongoshuu,https://github.com/google/asylo,e582f36ac49ee11a21d23ad6a30c333092e0a94e,C++
kongoshuu,https://github.com/google/asylo,299f804acbb95a612ab7c504d25ab908aa59ae93,C++
nick-someone,https://github.com/google/guava,fec0dbc4634006a6162cfd4d0d09c962073ddf40,Java
12wrigja,https://github.com/google/closure-library,294fc00b01d248419d8f8de37580adf2a0024fc9,TypeScript
kongoshuu,https://github.com/google/asylo,ed0926bff0e423cd122a18b3d2fc772817f66825,C++
kongoshuu,https://github.com/google/asylo,83036fd841d33baa7e039f842d131aa7881fdcc2,C++
kongoshuu,https://github.com/google/asylo,a37fb6a0e7daf30134dbbf357c9a518a1026aa02,C++
kongoshuu,https://github.com/google/asylo,bda9772e7872b0d2b9bee32930cf7a4983837b39,C
kongoshuu,https://github.com/google/asylo,6ff3b77ffe110a33a2f93848a6333f33616f02c4,C++
kongoshuu,https://github.com/google/asylo,fa6485c5d16a7355eab047d4a44345a73bc9131e,C++
kongoshuu,https://github.com/google/asylo,8fed5e334131abaf9c5e17307642fbf6ce4a57ec,C++
kongoshuu,https://github.com/google/asylo,b1d120a2c7d7446d2cc58d517e20a1b184b82200,C++
kongoshuu,https://github.com/google/asylo,6e158d558abd3c29a0208e30c97c9a8c5bd4230f,C++
kongoshuu,https://github.com/google/asylo,382da2b8b09cbf928668a2445efb778f76bd9c8a,C++
mtrmac,https://github.com/containers/image,4c7a23f82ef09127b0ff28366d1cf31316dd6cc1,Go
dregad,https://github.com/mantisbt-plugins/source-integration,270675c964c675829fe010f9f0830521dc0835f0,PHP
jedisct1,https://github.com/jedisct1/pure-ftpd,8d0d42542e2cb7a56d645fbe4d0ef436e38bcefa,C
jedisct1,https://github.com/jedisct1/pure-ftpd,bf6fcd4935e95128cf22af5924cdc8fe5c0579da,C
torvalds,https://github.com/torvalds/linux,2e90ca68b0d2f5548804f22f0dd61145516171e3,C
M-ichae-l,https://github.com/ambiot/amb1_arduino,dcea55cf9775a0166805b3db845b237ecd5e74ea,Jupyter Notebook
error ao obter,https://github.com/rconfig/rconfig,20f4e3d87e84663d922b937842fddd9af1b68dd9,PHP
zhaozg,https://github.com/zhaozg/lua-openssl,a6dc186dd4b6b9e329a93cca3e7e3cfccfdf3cca,C
autor nulo,https://github.com/nystudio107/craft-seomatic,65ab659cb6c914c7ad671af1e417c0da2431f79b,Markdown
khalwat,https://github.com/nystudio107/craft-seomatic,a1c2cad7e126132d2442ec8ec8e9ab43df02cc0f,Markdown
autor nulo,https://github.com/ImageMagick/ImageMagick6,553054c1cb1e4e05ec86237afef76a32cd7c464d,C
hifoolno,https://github.com/ImageMagick/ImageMagick,5af1dffa4b6ab984b5f13d1e91c95760d75f12a6,Objective-C
jasowang,https://github.com/qemu/qemu,3de46e6fc489c52c9431a8a832ad8170a7569bd8,C
pmatilai,https://github.com/rpm-software-management/rpm,d6a86b5e69e46cc283b1e06c92343319beb42e21,C
peterhillman,https://github.com/AcademySoftwareFoundation/openexr,85fd638ae0d5fa132434f4cbf32590261c1dba97,C++
peterhillman,https://github.com/AcademySoftwareFoundation/openexr,25e9515b06a6bc293d871622b8cafaee7af84e0f,C++
peterhillman,https://github.com/AcademySoftwareFoundation/openexr,51a92d67f53c08230734e74564c807043cbfe41e,C++
kamadak,https://github.com/kamadak/exif-rs,f21df24616ea611c5d5d0e0e2f8042eb74d5ff48,Rust
robinshine,https://github.com/theonedev/onedev,4f5dc6fb9e50f2c41c4929b0d8c5824b2cca3d65,Java
robinshine,https://github.com/theonedev/onedev,0c060153fb97c0288a1917efdb17cc426934dacb,Java
robinshine,https://github.com/theonedev/onedev,39d95ab8122c5d9ed18e69dc024870cae08d2d60,Java
autor nulo,https://github.com/theonedev/onedev,d6fc4212b1ac1e9bbe3ce444e95f9af1e3ab8b66,Java
autor nulo,https://github.com/theonedev/onedev,9196fd795e87dab069b4260a3590a0ea886e770f,Java
staabm,https://github.com/jquery-validation/jquery-validation,5d8f29eef363d043a8fec4eb86d42cadb5fa5f7d,JavaScript
luchua-bc,https://github.com/dbijaya/OnlineVotingSystem,0181cb0272857696c8eb3e44fcf6cb014ff90f09,Java
orthagh,https://github.com/glpi-project/glpi,aade65b7f67d46f23d276a8acb0df70651c3b1dc,PHP
trasher,https://github.com/glpi-project/glpi,e7802fc051696de1f76108ea8dc3bd4e2c880f15,PHP
smcv,https://github.com/flatpak/flatpak,6d1773d2a54dde9b099043f07a2094a4f1c2f486,C
smcv,https://github.com/flatpak/flatpak,aeb6a7ab0abaac4a8f4ad98b3df476d9de6b8bd4,C
smcv,https://github.com/flatpak/flatpak,cc1401043c075268ecc652eac557ef8076b5eaba,C
paulegradie,https://github.com/OctopusDeploy/OctopusDSC,24b448e6ac964ed938475add494a145c0473ac42,PowerShell
cmwaters,https://github.com/tendermint/tendermint,a2a6852ab99e4a0f9e79f0ea8c1726e262e25c76,Go
shizhMSFT,https://github.com/deislabs/oras,96cd90423303f1bb42bd043cb4c36085e6e91e8e,Go
Kenny2github,https://github.com/Kenny2github/Report,f828dc6f73cdfaea5639edbf8ac7b326eeefb117,PHP
SychO9,https://github.com/flarum/sticky,7ebd30462bd405c4c0570b93a6d48710e6c3db19,TypeScript
harshavardhana,https://github.com/minio/minio,eb6871ecd960d570f70698877209e6db181bf276,Go
mshibuya,https://github.com/carrierwaveuploader/carrierwave,012702eb3ba1663452aa025831caa304d1a665c0,Ruby
normanmaurer,https://github.com/netty/netty,c735357bf29d07856ad171c6611a2e1a0e0000ec,Java
NickMeves,https://github.com/oauth2-proxy/oauth2-proxy,780ae4f3c99b579cb2ea9845121caebb6192f725,Go
tananaev,https://github.com/traccar/traccar,cc69a9907ac9878db3750aa14ffedb28626455da,Java
normanmaurer,https://github.com/netty/netty,89c241e3b1795ff257af4ad6eadc616cb2fb3dc4,Java
zwass,https://github.com/fleetdm/fleet,f68f4238e83b45b2164e4ed05df14af0f06eaf40,Go
knolleary,https://github.com/node-red/node-red,74db3e17d075f23d9c95d7871586cf461524c456,JavaScript
seanmonstar,https://github.com/hyperium/hyper,8f93123efef5c1361086688fe4f34c83c89cec02,Rust
David-Henner,https://github.com/wireapp/wire-ios,7e3c30120066c9b10e50cc0d20012d0849c33a40,Swift
mshibuya,https://github.com/carrierwaveuploader/carrierwave,387116f5c72efa42bc3938d946b4c8d2f22181b7,Ruby
lkiesow,https://github.com/opencast/opencast,b18c6a7f81f08ed14884592a6c14c9ab611ad450,Java
trasher,https://github.com/galette/galette,8f3bdd9f7d0708466e011253064a867ca2b271a5,PHP
trasher,https://github.com/galette/galette,f54b2570615d38d0302e937079233e52c2d80995,PHP
0xTim,https://github.com/vapor/vapor,e3aa712508db2854ac0ab905696c65fd88fa7e23,Swift
autor nulo,https://github.com/ractf/core,c57a4d186bfc586ad3edfe4dcba9f11efbf22f09,Python
autor nulo,https://github.com/ractf/core,cebb67bd16a8296121201805332365ffccb29638,Python
stnoonan,https://github.com/stnoonan/spnego-http-auth-nginx-module,a06f9efca373e25328b1c53639a48decd0854570,C
ForbesLindesay,https://github.com/pugjs/pug,991e78f7c4220b2f8da042877c6f0ef5a4683be0,JavaScript
leplatrem,https://github.com/mozilla/PollBot,6db74a4fcbff258c7cdf51a6ff0724fc10c485e5,Python
harshavardhana,https://github.com/minio/minio,039f59b552319fcc2f83631bb421a7d4b82bc482,Go
ohader,https://github.com/benjaminkott/bootstrap_package,de3a568fc311d6712d9339643e51e8627c80530b,HTML
SteveMcGrath,https://github.com/tenable/integration-jira-cloud,f8c2095fd529e664e7fa25403a0a4a85bb3907d0,Python
nanangizz,https://github.com/pjsip/pjproject,97b3d7addbaa720b7ddb0af9bf6f3e443e664365,C
refi64,https://github.com/flatpak/flatpak,8279c5818425b6812523e3805bbe242fb6a5d961,C
smcv,https://github.com/flatpak/flatpak,a7401e638bf0c03102039e216ab1081922f140ae,C
smcv,https://github.com/flatpak/flatpak,eb7946bb6248923d8c90fe9b84425fef97ae580d,C
NGPixel,https://github.com/Requarks/wiki,5ffa189383dd716f12b56b8cae2ba0d075996cf1,JavaScript
dwisiswant0,https://github.com/dwisiswant0/apkleaks,a966e781499ff6fd4eea66876d7532301b13a382,Python
sebhildebrandt,https://github.com/sebhildebrandt/systeminformation,01ef56cd5824ed6da1c11b37013a027fdef67524,JavaScript
autor nulo,https://github.com/minio/minio,e197800f9055489415b53cf137e31e194aaf7ba0,Go
akshaymankar,https://github.com/wireapp/wire-server,7ba2bf4140282557cf215e0b2c354d4d08cd3421,Haskell
autor nulo,https://github.com/wireapp/wire-webapp,281f2a9d795f68abe423c116d5da4e1e73a60062,TypeScript
PetteriAimonen,https://github.com/nanopb/nanopb,e2f0ccf939d9f82931d085acb6df8e9a182a4261,C
joshuaboniface,https://github.com/jellyfin/jellyfin,0183ef8e89195f420c48d2600bc0b72f6d3a7fd7,C#
qianjunakasumi,https://github.com/kongchuanhujiao/server,9a125624f219e496bdf4b07b404816d5a309bdc1,Go
calmh,https://github.com/syncthing/syncthing,fb4fdaf4c0a79c22cad000c42ac1394e3ccb6a97,Go
normanmaurer,https://github.com/netty/netty,b0fa4d5aab4215f3c22ce6123dd8dd5f38dc0432,Java
NickMeves,https://github.com/oauth2-proxy/oauth2-proxy,0279fa7dff1752f1710707dbd1ffac839de8bbfc,Go
laverdet,https://github.com/laverdet/isolated-vm,27151bfecc260e96714443613880e3b2e6596704,C++
wass3r,https://github.com/go-vela/server,cb4352918b8ecace9fe969b90404d337b0744d46,Go
DEMON1A,https://github.com/DEMON1A/Discord-Recon,26e2a084679679cccdeeabbb6889ce120eff7e50,Python
sethvargo,https://github.com/google/exposure-notifications-verification-server,eb8cf40b12dbe79304f1133c06fb73419383cd95,Go
kongoshuu,https://github.com/google/asylo,53ed5d8fd8118ced1466e509606dd2f473707a5c,C++
kongoshuu,https://github.com/google/asylo,ecfcd0008b6f8f63c6fa3cc1b62fcd4a52f2c0ad,C++
kongoshuu,https://github.com/google/asylo,a47ef55db2337d29de19c50cd29b0deb2871d31c,C++
kongoshuu,https://github.com/google/asylo,90d7619e9dd99bcdb6cd28c7649d741d254d9a1a,C++
autor nulo,https://github.com/curl/curl,39ce47f219b09c380b81f89fe54ac586c8db6bde,C
mmatuska,https://github.com/libarchive/libarchive,fba4f123cc456d2b2538f811bb831483bf336bad,C
tglsfdc,https://github.com/postgres/postgres,28e24125541545483093819efae9bca603441951,C
brusch,https://github.com/pimcore/pimcore,1786bdd4962ee51544fad537352c2b4223309442,PHP
jhildenbiddle,https://github.com/docsifyjs/docsify,ff2a66f12752471277fe81a64ad6c4b2c08111fe,TypeScript
pahen,https://github.com/pahen/madge,da5cbc9ab30372d687fa7c324b22af7ffa5c6332,JavaScript
yetingli,https://github.com/MrRio/jsPDF,d8bb3b39efcd129994f7a3b01b632164144ec43e,JavaScript
ssnau,https://github.com/ssnau/killport,bec8e371f170a12e11cd222ffc7a6e1ae9942638,JavaScript
nlf,https://github.com/npm/hosted-git-info,bede0dc38e1785e732bf0a48ba6f81a4a908eba3,JavaScript
GuyMograbi,https://github.com/GuyMograbi/kill-by-port,ea5b1f377e196a4492e05ff070eba8b30b7372c4,JavaScript
ai,https://github.com/postcss/postcss,8682b1e4e328432ba692bed52326e84439cec9e4,JavaScript
ai,https://github.com/postcss/postcss,b6f3e4d5a8d7504d553267f80384373af3a3dec5,JavaScript
nknapp,https://github.com/handlebars-lang/handlebars.js,b6d3de7123eebba603e321f04afdbae608e8fea8,JavaScript
nknapp,https://github.com/handlebars-lang/handlebars.js,f0589701698268578199be25285b2ebea1c1e427,JavaScript
nolimits4web,https://github.com/nolimits4web/swiper,9dad2739b7474f383474773d5ab898a0c29ac178,TypeScript
autor nulo,https://github.com/wanasit/chrono,98815b57622443b5c498a427210ebd603d705f4c,TypeScript
mafintosh,https://github.com/mafintosh/dns-packet,25f15dd0fedc53688b25fd053ebbdffe3d5c1c56,CoffeeScript
kukawski,https://github.com/locutusjs/locutus,eb863321990e7e5514aa14f68b8d9978ece9e65e,JavaScript
nao-pon,https://github.com/Studio-42/elFinder,75ea92decc16a5daf7f618f85dc621d1b534b5e1,PHP
TooTallNate,https://github.com/TooTallNate/node-degenerator,9d25bb67d957bc2e5425fea7bf7a58b3fc64ff9e,TypeScript
TooTallNate,https://github.com/TooTallNate/node-degenerator,ccc3445354135398b6eb1a04c7d27c13b833f2d5,TypeScript
trung-tran-sts,https://github.com/trannamtrung1st/elFinder.Net.Core,5498c8a86b76ef089cfbd7ef8be014b61fa11c73,C#
MichaelAquilina,https://github.com/Stuk/jszip,22357494f424178cb416cdb7d93b26dd4f824b36,JavaScript
mguinness,https://github.com/mguinness/elFinder.AspNet,675049b39284a9e84f0915c71d688da8ebc7d720,C#
nicolargo,https://github.com/nicolargo/glances,85d5a6b4af31fcf785d5a61086cbbd166b40b07a,Python
samholmes,https://github.com/samholmes/node-open-graph,a0cef507a90adaac7dbbe9c404f09a50bdefb348,JavaScript
tabatkins,https://github.com/tabatkins/bikeshed,b2f668fca204260b1cad28d5078e93471cb6b2dd,Python
Haroenv,https://github.com/algolia/algoliasearch-helper-js,4ff542b70b92a6b81cce8b9255700b0bc0817edd,JavaScript
vkarpov15,https://github.com/aheckmann/mpath,89402d2880d4ea3518480a8c9847c541f2d824fc,JavaScript
jonschlinkert,https://github.com/jonschlinkert/set-value,7cf8073bb06bf0c15e08475f9f952823b4576452,JavaScript
tony-tsx,https://github.com/tony-tsx/cookiex-deep,b5bea2b7f34a5fa9abb4446cbd038ecdbcd09c88,TypeScript
thetutlage,https://github.com/edge-js/edge,fa2c7fde86327aeae232752e89a6e37e2e469e21,TypeScript
kumilingus,https://github.com/clientIO/joint,e5bf89efef6d5ea572d66870ffd86560de7830a8,JavaScript
autor nulo,https://github.com/DataTables/Dist-DataTables,59a8d3f8a3c1138ab08704e783bc52bfe88d7c9b,JavaScript
XmiliaH,https://github.com/patriksimek/vm2,b4f6e2bd2c4a1ef52fc4483d8e35f28bc4481886,JavaScript
andreitokar,https://github.com/h2database/h2database,d83285fd2e48fb075780ee95badee6f5a15ea7f8,Java
Mostafa-Samir,https://github.com/Mostafa-Samir/zip-local,949446a95a660c0752b1db0c654f0fd619ae6085,JavaScript
autor nulo,https://github.com/flitbit/json-ptr,5dc458fbad1c382a2e3ca6d62e66ede3d92849ca,TypeScript
ashaffer,https://github.com/ashaffer/cached-path-relative,40c73bf70c58add5aec7d11e4f36b93d144bb760,Scala
szarvas,https://github.com/juce-framework/JUCE,2e874e80cba0152201aff6a4d0dc407997d10a7f,C++
liu21st,https://github.com/top-think/framework,d3b5aeae94bc71bae97977d05cd12c3e0550905c,PHP
mcollina,https://github.com/fastify/fastify-multipart,a70dc7059a794589bd4fe066453141fc609e6066,JavaScript
dg,https://github.com/nette/latte,227c86eda9a8a6d060ea8501923e768b6d992210,PHP
mikesamuel,https://github.com/OWASP/json-sanitizer,a37f594f7378a1c76b3283e0dab9e1ab1dc0247e,Java
yangchi,https://github.com/facebookincubator/mvfst,a67083ff4b8dcbb7ee2839da6338032030d712b0,C++
Orvid,https://github.com/facebook/folly,4f304af1411e68851bdd00ef6140e9de4616f7d3,C++
dulinriley,https://github.com/facebook/hermes,d86e185e485b6330216dee8e854455c694e3a36e,C++
neildhar,https://github.com/facebook/hermes,55e1b2343f4deb1a1b5726cfe1e23b2068217ff2,C++
fabianlindfors,https://github.com/advancedforms/advanced-forms,2ce3ab6985c3a909eefb01c562995bc6a994d3a2,PHP
iglocska,https://github.com/MISP/MISP,afbf95a478b6e94f532ca0776c79da1b08be7eed,PHP
iglocska,https://github.com/MISP/MISP,741243f707cac7de1a3769a38e03004f037f4a3d,PHP
iglocska,https://github.com/MISP/MISP,829c3199ba3afdecb52e0719509f3df4463be5b4,PHP
arjunshibu,https://github.com/IonicaBizau/set-or-get.js,82ede5cccb2e8d13e4f62599203a4389f6d8e936,JavaScript
vlad-tkachenko,https://github.com/FireBlinkLTD/object-collider,321f75a7f8e7b3393e5b7dd6dd9ab26ede5906e5,TypeScript
eugeneware,https://github.com/eugeneware/changeset,9e588844edbb9993b32e7366cc799262b4447f99,JavaScript
bradymiller,https://github.com/openemr/openemr,0fadc3e592d84bc9dfe9e0403f8bd6e3c7d8427f,PHP
arvindsv,https://github.com/gocd/gocd,7d0baab0d361c377af84994f95ba76c280048548,Java
arjunshibu,https://github.com/ASaiAnudeep/deep-override,2aced17651fb684959a6e04b1465a8329b3d5268,JavaScript
angus-c,https://github.com/angus-c/just,dd57a476f4bb9d78c6f60741898dc04c71d2eb53,JavaScript
eldy,https://github.com/Dolibarr/dolibarr,8cc100012d46282799fb19f735a53b7101569377,PHP
eldy,https://github.com/Dolibarr/dolibarr,796b2d201acb9938b903fb2afa297db289ecc93e,PHP
eldy,https://github.com/Dolibarr/dolibarr,87f9530272925f0d651f59337a35661faeb6f377,PHP
nmalin,https://github.com/apache/ofbiz-framework,2f5b8d33e32c4d9a48243cf9e503236acd5aec5c,Java
aKandzior,https://github.com/alkacon/mercury-template,800945f5d02346c633c7aef9f5d596d7dedc8fb5,Shell
brian-kephart,https://github.com/owen2345/camaleon-cms,77e31bc6cdde7c951fba104aebcd5ebb3f02b030,Ruby
brian-kephart,https://github.com/owen2345/camaleon-cms,ab89584ab32b98a0af3d711e3f508a1d048147d2,Ruby
boutell,https://github.com/apostrophecms/apostrophe,c211b211f9f4303a77a307cf41aac9b4ef8d2c7c,TypeScript
kajmagnus,https://github.com/debiki/talkyard,4067e191a909ed06f250d09a40e43aa5edbb0289,Scala
julianguyen,https://github.com/ifmeorg/ifme,720a47015e46ad387b3219fed7ebfb14ec3c854c,Ruby
julianguyen,https://github.com/ifmeorg/ifme,83fd44ef8921a8dcf394a012e44901ab08596bdc,TypeScript
julianguyen,https://github.com/ifmeorg/ifme,014f6d3526a594109d4d6607c2f30b1865e37611,Ruby
AntonyGarand,https://github.com/godaddy/node-config-shield,cdba5d3a7accd661ffbc52e208153464bd0d9da6,JavaScript
mgaido91,https://github.com/apache/incubator-livy,4d8a912699683b973eee76d4e91447d769a0cb0d,JavaScript
autor nulo,https://github.com/knik0/faad2,720f7004d6c4aabee19aad16e7c456ed76a3ebfa,C
zerocrates,https://github.com/omeka/Omeka,08bfdf470e234edb68e5307a2fef8c899d89256c,PHP
mdadams,https://github.com/jasper-software/jasper,41f214b121b837fa30d9ca5f2430212110f5cd9b,C
sjg20,https://github.com/u-boot/u-boot,8a7d4cf9820ea16fabd25a6379351b4dc291204b,C
JoeScho,https://github.com/JoeScho/get-ip-range,98ca22b815c77273cbab259811ab0976118e13b6,TypeScript
Asjidkalam,https://github.com/cvandeplas/pystemon,dbeb87afefdb63de2f4cff69b6f10c5965d14b54,Python
dvz,https://github.com/mybb/mybb,cb781b49116bf5c4d8deca3e17498122b701677a,PHP
faisalman,https://github.com/faisalman/ua-parser-js,809439e20e273ce0d25c1d04e111dcf6011eb566,JavaScript
alimpfard,https://github.com/SerenityOS/serenity,48fbf6a88d4822a1e5470cf08f29464511bd72c1,C++
artsploit,https://github.com/mitreid-connect/OpenID-Connect-Java-Spring-Server,7eba3c12fed82388f917e8dd9b73e86e3a311e4c,Java
msmeissn,https://github.com/libexif/exif,eb84b0e3c5f2a86013b6fcfb800d187896a648fa,C
msmeissn,https://github.com/libexif/exif,f6334d9d32437ef13dc902f0a88a2be0063d9d1c,C
CaMer0n,https://github.com/e107inc/e107,d9efdb9b5f424b4996c276e754a380a5e251f472,PHP
rakibtg,https://github.com/rakibtg/docker-web-gui,79cdc41809f2030fce21a1109898bd79e4190661,TypeScript
iglocska,https://github.com/MISP/MISP,ca13fee271ad126832c88896776f3050a6c06e64,PHP
djmdjm,https://github.com/openssh/openssh-portable,e04fd6dde16de1cdc5a4d9946397ff60d96568db,C
FrederickChan,https://github.com/PHPFusion/PHPFusion,1c2b32321cf11ed1cd3ff835f8da0d172c849ce6,PHP
FrederickChan,https://github.com/PHPFusion/PHPFusion,da9f89ae70219f357fba6fffd2dae1ec886d8a3b,PHP
FrederickChan,https://github.com/PHPFusion/PHPFusion,fda266c3bb35c650a8c4c51b6923abdfb66ef5cd,PHP
myvesta,https://github.com/myvesta/vesta,3402071e950e76b79fa8672a1e09b70d3860f355,PHP
rousskov,https://github.com/squid-cache/squid,051824924c709bd6162a378f746fb859454c674e,C++
J-Fields,https://github.com/VSCodeVim/Vim,939df0e7fd55a9840dbd4fb3c907315e2a5ef446,JavaScript
mintty,https://github.com/mintty/mintty,bd52109993440b6996760aaccb66e68e782762b9,C
jsummers,https://github.com/jsummers/deark,287f5ac31dfdc074669182f51ece637706070eeb,C
jsummers,https://github.com/jsummers/deark,62acb7753b0e3c0d3ab3c15057b0a65222313334,C
IdanHo,https://github.com/SerenityOS/serenity,c9f25bca048443e317f1994ba9b106f2386688c3,C++
Qix-,https://github.com/Qix-/color-string,0789e21284c33d89ebc4ab4ca6f759b9375ac9d3,JavaScript
fracpete,https://github.com/fracpete/vfsjfilechooser2,9c9f2c317f3de5ece60a3ae28c371e9796e3909b,Java
cyphar,https://github.com/opencontainers/umoci,d9efc31daf2206f7d3fdb839863cf7a576a2eb57,Go
dummdidumm,https://github.com/sveltejs/language-tools,5d7bf1fd98bfe2cd2080863a3c95ce099b898075,CoffeeScript
jeanlf,https://github.com/gpac/gpac,da69ad1f970a7e17c865eaec9af98cc84df10d5b,C
jorangreef,https://github.com/ronomon/opened,7effe011d4fea8fac7f78c00615e0a6e69af68ec,JavaScript
rs,https://github.com/rs/node-netmask,3f19a056c4eb808ea4a29f234274c67bc5a848f4,CoffeeScript
jbarlow83,https://github.com/pikepdf/pikepdf,3f38f73218e5e782fe411ccbb3b44a793c0b343a,Python
clokep,https://github.com/matrix-org/sydent,0523511d2fb40f2738f8a8549868f44b96e5dab7,Python
autor nulo,https://github.com/matrix-org/sydent,89071a1a754c69a50deac89e6bb74002d4cda19d,Python
