username,repositorio,hash,linguagem_programacao
jmacd,https://github.com/jmacd/xdelta-devel,ef93ff74203e030073b898c05e8b4860b5d09ef2,C
maxteufel,https://github.com/atheme/atheme,c597156adc60a45b5f827793cd420945f47bc03b,C
ctmarinas,https://github.com/torvalds/linux,5a0fdfada3a2aa50d7b947a2e958bf00cbe0d830,C
AndreRH,https://github.com/torvalds/linux,a4780adeefd042482f624f5e0d577bf9cdcbb760,C
autor nulo,https://github.com/torvalds/linux,0ea1ec713f04bdfac343c9702b21cd3a7c711826,C
autor nulo,https://github.com/torvalds/linux,c88e739b1fad662240e99ecbd0bdaac871717987,C
vegard,https://github.com/torvalds/linux,4efbc454ba68def5ef285b26ebfcfdb605b52755,C
autor nulo,https://github.com/torvalds/linux,6217e5ede23285ddfee10d2e4ba0cc2d4c046205,C
cgx,https://github.com/inverse-inc/sogo,3a5e44e7eb8b390b67a8f8a83030b49606956501,JavaScript
cgx,https://github.com/inverse-inc/sogo,c94595ea7f0f843c2d7abf25df039b2bbe707625,JavaScript
autor nulo,https://github.com/perl5-dbi/DBD-mysql,a56ae87a4c1c1fead7d09c3653905841ccccf1cc,C
wyteow,https://github.com/Genymobile/f2ut_platform_frameworks_base,f24cec326f5f65c693544fb0b92c37f633bacda2,Java
autor nulo,https://github.com/torvalds/linux,9709674e68646cee5a24e3000b3558d25412203a,C
autor nulo,https://github.com/torvalds/linux,69c433ed2ecd2d3264efd7afec4439524b319121,C
rhansen,https://github.com/git/git,8976500cbbb13270398d3b3e07a17b8cc7bff43f,Shell
devusr-sw-kim,https://github.com/torvalds/linux,60a2362f769cf549dc466134efe71c8bf9fbaaba,C
snhenson,https://github.com/openssl/openssl,1421e0c584ae9120ca1b88098f13d6d2e90b83a3,C
mattcaswell,https://github.com/openssl/openssl,103b171d8fc282ef435f8de9afbf7782e312961f,C
anadav,https://github.com/torvalds/linux,f3747379accba8e95d70cec0eae0582c8c182050,C++
philippK-de,https://github.com/philippK-de/Collabtive,9ce6301583669d0a8ecb4d23fb56e34b68511335,PHP
autor nulo,https://github.com/torvalds/linux,8275cdd0e7ac550dcce2b3ef6d2fb3b808c1ae59,C
autor nulo,https://github.com/torvalds/linux,0f2af21aae11972fa924374ddcf52e88347cf5a8,C
saghul,https://github.com/libuv/libuv,66ab38918c911bcff025562cf06237d7fedaba0c,C
jiridostal,https://github.com/spacewalkproject/spacewalk,f3792c79c1c251a49cc4e382be8591636326a794,HTML
mlschroe,https://github.com/openSUSE/open-build-service,474a3db19498765f0118ba3dbc0b1cc90b0097fc,Perl
khaledhosny,https://github.com/khaledhosny/ots,003c62d28ae438aa8943cb31535563397f838a2c,C++
davidedmundson,https://github.com/sddm/sddm,4cfed6b0a625593fb43876f04badc4dd99799d86,C++
koosh,https://github.com/sauruscms/Saurus-CMS-Community-Edition,1bc272874a86eaab99dccd00b29177423fd83877,PHP
kimono,https://github.com/zencart-ja/zc-v1-series,022949bd09444d7e58703cc537dbbd5744c381b8,PHP
sidler,https://github.com/kajona/kajonacms,563d39c327606232e480602f7b36ea6cb31bc6f7,PHP
Danielss89,https://github.com/ZF-Commons/ZfcUser,baf0e460796ea92f6c902fa9b007190bccff2b8f,PHP
madler,https://github.com/madler/pigz,fdad1406b3ec809f4954ff7cdf9e99eb18c2458f,Markdown
hallyn,https://github.com/lxc/lxc,72cf81f6a3404e35028567db2c99a90406e9c6e6,C
autor nulo,https://github.com/torvalds/linux,ca4da5dd1f99fe9c59f1709fb43e818b18ad20e0,C
autor nulo,https://github.com/lxc/lxc,5c3fcae78b63ac9dd56e36075903921bd9461f9e,C
szmi,https://github.com/torvalds/linux,2c5816b4beccc8ba709144539f6fdd764f8fa49c,C
autor nulo,https://github.com/lxc/lxd,19c6961cc1012c8a529f20807328a9357f5034f4,Go
hallyn,https://github.com/lxc/lxcfs,8ee2a503e102b1a43ec4d83113dc275ab20a869a,C
autor nulo,https://github.com/osTicket/osTicket-1.8,b38b3ca7235002137cc9ff74b3c24a4a78c9c2d1,PHP
borkmann,https://github.com/torvalds/linux,600ddd6825543962fb807884169e57b580dba208,C
thinkh,https://github.com/sefrengo-cms/sefrengo-1.x,0b1edd4b22a47743eff7cfaf884ba2a4e06e15eb,PHP
nickvergessen,https://github.com/phpbb/phpbb,23069a13e203985ab124d1139e8de74b12778449,PHP
strssndktn,https://github.com/torvalds/linux,df4d92549f23e1c037e83323aff58a21b3de7fe0,C
balanivash,https://github.com/delta/pragyan,c93bc100ec93fc78940fbdca9b6b009101858309,PHP
julienmathis,https://github.com/centreon/centreon,668a928f34dc0f67723d3db138c042eb7f979f28,unknown
sc979,https://github.com/centreon/centreon,a78c60aad6fd5af9b51a6d5de5d65560ea37a98a,unknown
koosh,https://github.com/sauruscms/Saurus-CMS-Community-Edition,8dec044d0fdabcb9b04e58037623385a97b0d288,PHP
ummakynes,https://github.com/torvalds/linux,a2f18db0c68fec96631c10cad9384c196e9008ac,C
atutorlangs,https://github.com/atutor/ATutor,068b8aa37f24645c62235018fb8da340f60e2d18,PHP
atutorlangs,https://github.com/atutor/ATutor,0ee827317e497f1db86ddc5080b8af461e4595ce,PHP
atutorlangs,https://github.com/atutor/ATutor,af519cfb56da7312eecbb5812484fcbce08e4419,PHP
autor nulo,https://github.com/torvalds/linux,4e7c22d447bb6d7e37bfe39ff658486ae78e8d77,C
autor nulo,https://github.com/openssl/openssl,4924b37ee01f71ae19c94a8934b80eeb2f677932,C++
ekasper,https://github.com/openssl/openssl,f48b83b4fb7d6689584cf25f61ca63a4891f5b11,C
ekasper,https://github.com/openssl/openssl,59302b600e8d5b77ef144e447bb046fd7ab72686,C
mattcaswell,https://github.com/openssl/openssl,98ece4eebfb6cd45cc8d550c6ac0022965071afc,C
snhenson,https://github.com/openssl/openssl,cd30f03ac5bf2962f44bd02ae8d88245dff2f12c,C
autor nulo,https://github.com/torvalds/linux,637b58c2887e5e57850865839cc75f59184b23d1,C
autor nulo,https://github.com/torvalds/linux,f0d1bec9d58d4c038d0ac958c9af82be6eb18045,C
basepi,https://github.com/saltstack/salt,e11298d7155e9982749483ca5538e46090caef9c,Python
basepi,https://github.com/saltstack/salt,22d2f7a1ec93300c34e8c42d14ec39d51e610b5c,Python
basepi,https://github.com/saltstack/salt,b49d0d4b5ca5c6f31f03e2caf97cef1088eeed81,Python
sashalevin,https://github.com/torvalds/linux,6b8d9117ccb4f81b1244aafa7bc70ef8fa45fc49,C
sashalevin,https://github.com/torvalds/linux,db27ebb111e9f69efece08e4cb6a34ff980f8896,C
noloader,https://github.com/weidai11/cryptopp,9425e16437439e68c7d96abef922167d68fafaff,C++
jbeulich,https://github.com/torvalds/linux,af6fc858a35b90e89ea7a7ee58e66628c55c776b,C
lem9,https://github.com/phpmyadmin/phpmyadmin,b2f1e895038a5700bf8e81fb9a5da36cbdea0eeb,PHP
Lukasa,https://github.com/kennethreitz/requests,3bd8afbff29e50b38f889b2f688785a669b9aafc,Python
webzwo0i,https://github.com/ether/etherpad-lite,a0fb65205c7d7ff95f00eb9fd88e93b300f30c3d,JavaScript
kentonv,https://github.com/capnproto/capnproto,f343f0dbd0a2e87f17cd74f14186ed73e3fbdbfa,C++
kentonv,https://github.com/capnproto/capnproto,26bcceda72372211063d62aab7e45665faa83633,C++
kentonv,https://github.com/capnproto/capnproto,80149744bdafa3ad4eedc83f8ab675e27baee868,C++
spouliot,https://github.com/mono/mono,b371da6b2d68b4cdd0f21d6342af6c42794f998b,C#
autor nulo,https://github.com/torvalds/linux,f84598bd7c851f8b0bf8cd0d7c3be0d73c432ff4,C
autor nulo,https://github.com/torvalds/linux,06c8173eb92bbfc03a0fe8bb64315857d0badd06,C
semplon,https://github.com/semplon/GeniXCMS,698245488343396185b1b49e7482ee5b25541815,PHP
autor nulo,https://github.com/torvalds/linux,4de930efc23b92ddf88ce91c405ee645fe6e27ea,C
greghudson,https://github.com/krb5/krb5,e3b5a5e5267818c97750b266df50b6a3d4649604,C
nicowilliams,https://github.com/krb5/krb5,b51b33f2bc5d1497ddf5bd107f791c101695000d,C
nicowilliams,https://github.com/krb5/krb5,e04f0283516e80d2f93366e0d479d13c9b5c8c2a,C
greghudson,https://github.com/krb5/krb5,f0c094a1b745d91ef2f9a4eae2149aac026a5789,C
greghudson,https://github.com/krb5/krb5,3db8dfec1ef50ddd78d6ba9503185995876a39fd,C
mamarley,https://github.com/quassel/quassel,b5e38970ffd55e2dd9f706ce75af9a8d7730b1b8,C++
saneki,https://github.com/rsantamaria/papercrop,b4ecd95debaf0a8712bd1d34def83f41fc6b3579,Ruby
JonDeG,https://github.com/Project-Pier/ProjectPier-Core,74ecbd4e939a65ba643a4af05fbdb1bb66992435,PHP
amluto,https://github.com/torvalds/linux,956421fbb74c3a6261903f3836c0740187cf038b,C
kmatheussen,https://github.com/kmatheussen/das_watchdog,bd20bb02e75e2c0483832b52f2577253febfb690,C
lvca,https://github.com/orientechnologies/orientdb,668ece96be210e742a4e2820a3085b215cf55104,Java
Spindel,https://github.com/torvalds/linux,6fd99094de2b83d1d4c8457f2c83483b2828e75a,C
ebiederm,https://github.com/torvalds/linux,397d425dc26da728396e66d392d5dcb8dac30c37,C
ebiederm,https://github.com/torvalds/linux,cde93be45a8a90d8c264c776fab63487b5038a65,C
autor nulo,https://github.com/sysphonic/thetis,4ca3f5f486759660b87d7c146f1fdc11264f56eb,Ruby
autor nulo,https://github.com/sysphonic/thetis,842e44f0c2bd7d680430bb89a3bb78fd744961f9,Ruby
autor nulo,https://github.com/sysphonic/thetis,a61dc72035c7ae0b06f6d7dc8b2a848ffc7db277,Ruby
autor nulo,https://github.com/sysphonic/thetis,d9ed965075634ca1a095b480b459c68445ce951d,Ruby
infrastation,https://github.com/the-tcpdump-group/tcpdump,3ed82f4ed0095768529afc22b923c8f7171fff70,C
autor nulo,https://github.com/abrt/abrt,3746b7627218438ae7d781fc8b18a221454e9091,Python
bmr-cymru,https://github.com/sosreport/sos,d7759d3ddae5fe99a340c88a1d370d65cfa73fd6,Python
mtaylor,https://github.com/apache/activemq-artemis,48d9951d879e0c8cbb59d4b64ab59d53ef88310d,Java
marceloleitner,https://github.com/torvalds/linux,2d45a02d0166caf2627fe91897c6ffc3b19514c4,C
matosatti,https://github.com/torvalds/linux,ee73f656a604d5aa9df86a97102e4e462dd79924,C
autor nulo,https://github.com/YanVugenfirer/kvm-guest-drivers-windows,fbfa4d1083ea84c5429992ca3e996d7d4fbc8238,C++
autor nulo,https://github.com/trevp/tlslite,aca8d4f898b436ff6754e1a9ab96cae976c8a853,Python
kiryl,https://github.com/torvalds/linux,6b7339f4c31ad69c8e9c0b2859276e22cf72176d,C
amluto,https://github.com/torvalds/linux,9b6e6a8334d56354853f9c255d1395c2ba570e0a,C
amluto,https://github.com/torvalds/linux,810bc075f78ff2c221536eb3008eac6a492dba2d,C
julianlam,https://github.com/julianlam/nodebb-plugin-markdown,ab7f2684750882f7baefbfa31db8d5aac71e6ec3,JavaScript
0x46616c6b,https://github.com/ether/etherpad-lite,0fa7650df8f940ed6b577d79836a78eb09726c4b,JavaScript
smuellerDD,https://github.com/torvalds/linux,ccfe8c3f7e52ae83155cb038753f4c75b774ca8a,C
thejh,https://github.com/torvalds/linux,8b01fc86b9f425899f8a3a8fc1c47d73c2c20543,C
audreyt,https://github.com/audreyt/module-signature,8a9164596fa5952d4fbcde5aa1c7d1c7bc85372f,Perl
audreyt,https://github.com/audreyt/module-signature,c41e8885b862b9fce2719449bc9336f0bea658ef,Perl
michaelni,https://github.com/FFmpeg/FFmpeg,e8714f6f93d1a32f4e4655209960afcf4c185214,C
davem330,https://github.com/torvalds/linux,a134f083e79fb4c3d0a925691e732c56911b4326,C
abrander,https://github.com/rawstudio/rawstudio,983bda1f0fa5fa86884381208274198a620f006e,C++
aburgm,https://github.com/gobby/libinfinity,c97f870f5ae13112988d9f8ad464b4f679903706,C
rdoursenaud,https://github.com/GPCsolutions/dolibarr,a7f6bbd316e9b96216e9b2c7a065c9251c9a8907,PHP
zx2c4,https://github.com/torvalds/linux,b1bb5b49373b61bf9d2c73a4d30058ba6f069e4c,C
zx2c4,https://github.com/torvalds/linux,9a59029bc218b48eff8b5d4dde5662fd79d3e1a8,C
zx2c4,https://github.com/torvalds/linux,d114b9fe78c8d6fc6e70808c2092aa307c36dc8e,C
zx2c4,https://github.com/torvalds/linux,04bf464a5dfd9ade0dda918e44366c2c61fce80b,C
autor nulo,https://github.com/torvalds/linux,59c816c1f24df0204e01851431d3bab3eb76719c,C
markokr,https://github.com/pgbouncer/pgbouncer,edab5be6665b9e8de66c25ba527509b229468573,C
devoidfury,https://github.com/ether/etherpad-lite,5409eb314c4e072b9760b8d30b985fa0bb96a006,JavaScript
jankara,https://github.com/torvalds/linux,23b133bdc452aa441fcb9b82cbf6dd05cfd342d0,C
peterhurley,https://github.com/torvalds/linux,cf872776fc84128bb779ce2b83a37c884c3203ae,C
ebiederm,https://github.com/torvalds/linux,e0c9c0afd2fc958ffa34b697972721d81df8a56f,C
ebiederm,https://github.com/torvalds/linux,cd4a40174b71acd021877341684d8bb1dc8ea4ae,C
ebiederm,https://github.com/torvalds/linux,820f9f147dcce2602eefd9b575bbbd9ea14f0953,C
benmmurphy,https://github.com/antirez/redis,fdf9d455098f54f7666c702ae464e6ea21e25411,C
durran,https://github.com/mongodb/bson-ruby,976da329ff03ecdfca3030eb6efe3c85e6db9999,Ruby
durran,https://github.com/mongodb/bson-ruby,fef6f75413511d653c76bf924a932374a183a24f,Ruby
autor nulo,https://github.com/pimcore/pimcore,4f2a95f877d406a054f9f2253475fe58c76aa03d,PHP
autor nulo,https://github.com/pimcore/pimcore,1c6692e8287deed7f3356b6a1e2e9b7fe4e858dd,PHP
Bramjetten,https://github.com/denkGroot/Spina,bfe44f289e336f80b6593032679300c493735e75,Ruby
c-schmitz,https://github.com/LimeSurvey/LimeSurvey,e15861a65b7028adfc23ef6af8563f645e318548,Markdown
plougher,https://github.com/plougher/squashfs-tools,f95864afe8833fe3ad782d714b41378e860977b1,C
jamesallsup,https://github.com/opencart/opencart,303fa88fe664ded4bf8753b997abd916f0a3c03f,PHP
bonzini,https://github.com/torvalds/linux,ce40cd3fc7fa40a6119e5fe6c0f2bc0eb4541009,C
autor nulo,https://github.com/torvalds/linux,3f7352bf21f8fd7ba3e2fcef9488756f188e12be,C
dregad,https://github.com/mantisbt/mantisbt,a4be76d6e5c4939545d84712c79d3f8f4a108c4f,PHP
jasowang,https://github.com/torvalds/linux,48900cb6af4282fa0fb6ff4d72a81aa3dadb5c39,C
npmccallum,https://github.com/latchset/kdcproxy,f274aa6787cb8b3ec1cc12c440a56665b7231882,Python
hughsie,https://github.com/mdadams/jasper,df5d2867e8004e51e18b89865bc4aa69229227b3,C
karelzak,https://github.com/karelzak/util-linux,bde91c85bdc77975155058276f99d2e0f5eab5a9,C
BrendanCunningham,https://github.com/01org/opa-ff,080ab97461d80a01636f77ba6aecc667c3c0087c,Shell
BrendanCunningham,https://github.com/01org/opa-fm,5f4087aabb5d03c42738b320af0fc60e9df4d1f7,Shell
plieven,https://github.com/qemu/qemu,f9a70e79391f6d7c2a912d785239ee8effc1922d,C
Gemorroj,https://github.com/Gemorroj/phpwhois,91c937e03c876ba1290b6de2a3ad953d2105fdd0,PHP
jhovold,https://github.com/torvalds/linux,cbb4be652d374f64661137756b8f357a1827d6a4,C
asmacdo,https://github.com/pulp/pulp,b542d7465f7e6e02e1ea1aec059ac607a65cefe7,Python
shlomizadok,https://github.com/theforeman/foreman,4f3555b217be8723e8045f9816d147b5f684ec57,JavaScript
marceloleitner,https://github.com/torvalds/linux,8e2d61e0aed2b7c4ecb35844fe07e0b2b762dee4,C
autor nulo,https://github.com/abrt/abrt,3c1b60cfa62d39e5fff5a53a5bc53dae189e740e,C
autor nulo,https://github.com/abrt/libreport,257578a23d1537a2d235aaa2b1488ee4f818e360,C
tablatronix,https://github.com/GetSimpleCMS/GetSimpleCMS,cb1845743bd11ba74a49b6b522c080df86a17d51,PHP
autor nulo,https://github.com/torvalds/linux,beb39db59d14990e401e235faf66a6b9b31240b0,C
s1monw,https://github.com/elastic/elasticsearch,bf3052d14c874aead7da8855c5fcadf5428a43f2,Java
miketanderson,https://github.com/Snorby/snorby,89d7cbcd3697c8a842f1a61b99e9a78f295798fb,Ruby
daftspunk,https://github.com/octobercms/october,8a4ac533e5cd6b8f92e9ef19fbfbb2f505dc7a9a,PHP
nacl-anno,https://github.com/NaCl-Ltd/pref-shimane-cms,ab96ec7661f15a0129940eed9215c91f1acbf564,Ruby
autor nulo,https://github.com/bittorrent/bootstrap-dht,e809ea80e3527e32c40756eddd8b2ae44bc3af1a,C++
benjamin-42,https://github.com/torvalds/linux,b6878d9e03043695dbf3fa1caa6dfc09db225b16,C
autor nulo,https://github.com/torvalds/linux,f15133df088ecadd141ea1907f2c96df67c729f0,C
autor nulo,https://github.com/torvalds/linux,451a2886b6bf90e2fb378f7c46c655450fb96e81,C
autor nulo,https://github.com/torvalds/linux,fdc81f45e9f57858da6351836507fbcf1b7583ee,C
iglocska,https://github.com/MISP/MISP,415d85102d5aa5f96f4f11a17c86b59bb9cc0d56,PHP
autor nulo,https://github.com/bcit-ci/CodeIgniter,0dde92def6b9f276f05ff77abb07ead318f9ec23,PHP
bradfitz,https://github.com/golang/go,117ddcb83d7f42d6aa72241240af99ded81118e9,Go
bradfitz,https://github.com/golang/go,300d9a21583e7cf0149a778a0611e76ff7c6680f,Go
mstsirkin,https://github.com/qemu/qemu,7882080388be5088e72c425b02223c02e6cb4295,C
d00p,https://github.com/Froxlor/Froxlor,8558533a9148a2a0302c9c177abff8e4e4075b92,PHP
miniupnp,https://github.com/miniupnp/miniupnp,79cca974a4c2ab1199786732a67ff6d898051b78,C
abadger,https://github.com/ansible/ansible,952166f48eb0f5797b75b160fd156bbe1e8fc647,Python
abadger,https://github.com/ansible/ansible,ca2f2c4ebd7b5e097eab0a710f79c1f63badf95b,Python
elmarco,https://github.com/torvalds/linux,7932c0bd7740f4cd2aa168d3ce0199e7af7d72d5,C
tillkamppeter,https://github.com/tillkamppeter/ippusbxd,46844402bca7a38fc224483ba6f0a93c4613203f,C
antonblanchard,https://github.com/torvalds/linux,9a5cbce421a283e6aea3c4007f141735bf9da8c3,C
djmdjm,https://github.com/openssh/openssh-portable,d4697fe9a28dab7255c60433e4dd23cf7fce8a8b,C
djmdjm,https://github.com/openssh/openssh-portable,5e75f5198769056089fb06c4d738ab0e5abc66f7,C
mvdkleijn,https://github.com/wolfcms/wolfcms,2160275b60736f706dfda132c7c46728c5b255fa,PHP
legoktm,https://github.com/wikimedia/mediawiki,5faabfa1bbf65536ea36108887040198afcb3c82,PHP
markokr,https://github.com/pgbouncer/pgbouncer,7ca3e5279d05fceb1e8a043c6f5b6f58dea3ed38,C
sashalevin,https://github.com/torvalds/linux,74e98eb085889b0d2d4908f59f6e00026063014f,C
Carreau,https://github.com/jupyter/notebook,35f32dd2da804d108a3a3585b69ec3295b2677ed,Python
twangboy,https://github.com/twangboy/salt,c0689e32154c41f59840ae10ffc5fbfa30618710,Python
bartkamphorst,https://github.com/gollum/gollum,ce68a88293ce3b18c261312392ad33a88bb69ea1,Ruby
autor nulo,https://github.com/miltonio/milton2,5f81b0c48a817d4337d8b0e99ea0b4744ecd720b,Java
MyKings,https://github.com/zTree/zTree_v3,b8fb6551e9b970ad37134af0562ffabe24a7672d,PHP
anatol,https://github.com/torvalds/linux,c9b92530a723ac5ef8e352885a1862b18f31b2f5,C
keszybz,https://github.com/keszybz/systemd,cb31827d62066a04b02111df3052949fda4b6888,C
autor nulo,https://github.com/torvalds/linux,0185604c2d82c560dab2f2933a18f797e74ab5a8,C
nefigtut,https://github.com/torvalds/linux,8e20cf2bce122ce9262d6034ee5d5b76fbb92f96,C
flori,https://github.com/quadule/colorscore,570b5e854cecddd44d2047c44126aed951b61718,Ruby
dhowells,https://github.com/torvalds/linux,b4a1b4f5047e4f54e194681125c74c0aa64d637d,C
nefigtut,https://github.com/torvalds/linux,cb3232138e37129e88240a98a1d2aba2187ff57c,C
rafaelfranca,https://github.com/rails/rails-html-sanitizer,297161e29a3e11186ce4c02bf7defc088bf544d4,Ruby
rafaelfranca,https://github.com/rails/rails-html-sanitizer,49dfc1584c5b8e35a4ffabf8356ba3df025e8d3f,Ruby
tenderlove,https://github.com/rails/rails-html-sanitizer,63903b0eaa6d2a4e1c91bc86008256c4c8335e78,Ruby
torvalds,https://github.com/torvalds/linux,b9a532277938798b53178d5a66af6e2915cb27cf,C
icewind1991,https://github.com/icewind1991/SMB,33ab10cc4d5c3e48cba3a074b5f9fc67590cd032,PHP
fabpot,https://github.com/fabpot/Twig,30be07759a3de2558da5224f127d052ecf492e8f,PHP
daveyoung,https://github.com/mjg59/linux,4b2b64d5a6ebc84214755ebccd599baef7c1b798,C
dhowells,https://github.com/torvalds/linux,f05819df10d7b09f6d1eb6f8534a8f68e5a4fe61,C
autor nulo,https://github.com/torvalds/linux,eda98796aff0d9bf41094b06811f5def3b4c333c,C
autor nulo,https://github.com/torvalds/linux,4b6184336ebb5c8dc1eae7f7ab46ee608a748b05,C
autor nulo,https://github.com/torvalds/linux,8c7188b23474cca017b3ef354c4a58456f68303a,C
vincentbernat,https://github.com/vincentbernat/lldpd,dd4f16e7e816f2165fba76e3d162cd8d2978dcb2,C
vincentbernat,https://github.com/vincentbernat/lldpd,9221b5c249f9e4843f77c7f888d5705348d179c0,C
toberndo,https://github.com/openpgpjs/openpgpjs,668a9bbe7033f3f475576209305eb57a54306d29,JavaScript
rwetzlmayr,https://github.com/textpattern/textpattern,950d9e0e4ee46efa41e791eac6cd55d2f558c3c9,PHP
bonzini,https://github.com/torvalds/linux,cbdb967af3d54993f5814f1cee0ed311a055377d,C
marceloleitner,https://github.com/torvalds/linux,77751427a1ff25b27d47a4c36b12c3c8667855ac,C
jiayingz,https://github.com/torvalds/linux,744692dc059845b2a3022119871846e74d4f6e11,C
jplang,https://github.com/redmine/redmine,c096dde88ff02872ba35edc4dc403c80a7867b5c,Ruby
fdmanana,https://github.com/torvalds/linux,0305cd5f7fca85dae392b9ba85b116896eb7c1c7,C
markstory,https://github.com/cakephp/cakephp,0f818a23a876c01429196bf7623e1e94a50230f0,PHP
jplang,https://github.com/redmine/redmine,032f2c9be6520d9d1a1608aa4f1d5d1f184f2472,Ruby
jplang,https://github.com/redmine/redmine,7e423fb4538247d59e01958c48b491f196a1de56,Ruby
dhowells,https://github.com/torvalds/linux,096fe9eaea40a17e125569f9e657e34cdb6d73bd,C
strssndktn,https://github.com/torvalds/linux,79462ad02e861803b3840cc782248c7359451cd9,C
congwang,https://github.com/torvalds/linux,09ccfd238e5a0e670d8178cf50180ea81ae09ae1,C
davem330,https://github.com/torvalds/linux,5233252fce714053f0151680933571a2da9cbfb4,C
laruence,https://github.com/php/php-src,b101a6bbd4f2181c360bd38e7683df4a03cba83e,C
greghudson,https://github.com/krb5/krb5,df17a1224a3406f57477bcd372c61e04c0e5a5bb,C
greghudson,https://github.com/krb5/krb5,b863de7fbf080b15e347a736fdda0a82d42f4f6b,C
greghudson,https://github.com/krb5/krb5,83ed75feba32e46f736fcce0d96a0445f29b96c2,C
szmi,https://github.com/torvalds/linux,acff81ec2c79492b180fade3c2894425cd35a545,C
attilamolnar,https://github.com/inspircd/inspircd,6058483d9fbc1b904d5ae7cfea47bfcde5c5b559,C++
kinglongmee,https://github.com/torvalds/linux,18e3b739fdc826481c6a1335ce0c5b19b3d415da,C
autor nulo,https://github.com/Unrud/Radicale,bcaf452e516c02c9bed584a73736431c5e8831f1,Python
Unrud,https://github.com/Unrud/Radicale,4bfe7c9f7991d534c8b9fbe153af9d341f925f98,Python
brendo,https://github.com/symphonycms/symphony-2,651e150091c61fb60ad1dff2bc2166185a83d9d6,PHP
kheiss,https://github.com/torvalds/linux,635682a14427d241bab7bbdeebb48a7d7b91638e,C
autor nulo,https://github.com/gosa-project/gosa-core,a67a047cba2cdae8bccb0f0e2bc6d3eb45cfcbc8,PHP
autor nulo,https://github.com/torvalds/linux,3ca8138f014a913f98e6ef40e939868e1e9ea876,C
kamatam9,https://github.com/torvalds/linux,94f9cd81436c85d8c3a318ba92e236ede73752fc,C
mrubinsk,https://github.com/horde/horde,11d74fa5a22fe626c5e5a010b703cd46a136f253,PHP
autor nulo,https://github.com/torvalds/linux,67f1aee6f45059fd6b0f5b0ecb2c97ad0451f6b3,C
Shazwazza,https://github.com/umbraco/Umbraco-CMS,924a016ffe7ae7ea6d516c07a7852f0095eddbce,C#
AlanStern,https://github.com/torvalds/linux,e50293ef9775c5f1cf3fcc093037dd6a8c5684ea,C
autor nulo,https://github.com/torvalds/linux,4c185ce06dca14f5cea192f5a2c981ef50663f2b,C
autor nulo,https://github.com/torvalds/linux,ea3d7209ca01da209cda6f0dea8be9cc4b7a933b,C
keszybz,https://github.com/systemd/systemd,afae249efa4774c6676738ac5de6aeb4daf4889f,Shell
mikey,https://github.com/torvalds/linux,d2b9d2a5ad5ef04ff978c9923d19730cb05efd55,C
mikey,https://github.com/torvalds/linux,7f821fc9c77a9b01fe7b1d6e72717b33d8d64142,C
autor nulo,https://github.com/broofa/node-uuid,672f3834ed02c798aa021c618d0a5666c8da000d,JavaScript
nicowilliams,https://github.com/stedolan/jq,8eb1367ca44e772963e704a700ef72ae2e12babd,C
zoulasc,https://github.com/file/file,6713ca45e7757297381f4b4cdb9cf5e624a9ad36,C
mayeut,https://github.com/uclouvain/openjpeg,940100c28ae28931722290794889cf84a92c5f6f,SQL
andreasbombe,https://github.com/dosfstools/dosfstools,07908124838afcc99c577d1d3e84cef2dbd39cb7,C
uranium,https://github.com/libgd/libgd,4751b606fa38edc456d627140898a7ec679fcc24,C
autor nulo,https://github.com/ImageMagick/ImageMagick,4f68e9661518463fca523c9726bb5d940a2aa6d8,Objective-C
dlemstra,https://github.com/ImageMagick/ImageMagick,7b1cf5784b5bcd85aa9293ecf56769f68c037231,Objective-C
autor nulo,https://github.com/ImageMagick/ImageMagick,5b4bebaa91849c592a8448bc353ab25a54ff8c44,Objective-C
dlemstra,https://github.com/ImageMagick/ImageMagick,97aa7d7cfd2027f6ba7ce42caf8b798541b9cdc6,Objective-C
behdad,https://github.com/behdad/harfbuzz,f96664974774bfeb237a7274f512f64aaafb201e,C++
mszyprow,https://github.com/torvalds/linux,6829e274a623187c24f7cfc0e3d35f25d087fcc5,C
jankara,https://github.com/torvalds/linux,82939d7999dfc1f1998c4b1c12e2f19edbdff272,C
jankara,https://github.com/torvalds/linux,be0726d33cb8f411945884664924bed3cb8c70ee,C
dhowells,https://github.com/torvalds/linux,ab79efab0a0ba01a74df782eb7fa44b044dae8b5,C
autor nulo,https://github.com/torvalds/linux,8fff105e13041e49b82f92eef034f363a6b1c071,C
autor nulo,https://github.com/torvalds/linux,951b6a0717db97ce420547222647bcc40bf1eacd,C
autor nulo,https://github.com/ImageMagick/ImageMagick,78f82d9d1c2944725a279acd573a22168dc6e22a,Objective-C
autor nulo,https://github.com/ImageMagick/ImageMagick,bd96074b254c6607a0f7731e59f923ad19d5a46d,Objective-C
autor nulo,https://github.com/ImageMagick/ImageMagick,1aa0c6dab6dcef4d9bc3571866ae1c1ddbec7d8f,Objective-C
autor nulo,https://github.com/ImageMagick/ImageMagick,6b4aff0f117b978502ee5bcd6e753c17aec5a961,Objective-C
autor nulo,https://github.com/ImageMagick/ImageMagick,8ea44b48a182dd46d018f4b4f09a5e2ee9638105,Objective-C
autor nulo,https://github.com/ImageMagick/ImageMagick,b8f17d08b7418204bf8a05a5c24e87b2fc395b75,Objective-C
autor nulo,https://github.com/ImageMagick/ImageMagick,cc2a4d2ba5371d25c58763e4db2dbc1f4691c0f7,C++
