username,repositorio,hash,linguagem_programacao
brusch,https://github.com/pimcore/pimcore,ca036e9f86bb5cdb3dac0930ec131e5f35e26c5f,JavaScript
jim-p,https://github.com/pfsense/FreeBSD-ports,30b22b6b0db7b73732a5da346afca66dc244e02a,PHP
keepkeyjon,https://github.com/keepkey/keepkey-firmware,b222c66cdd7c3203d917c80ba615082d309d80c3,C
keepkeyjon,https://github.com/keepkey/keepkey-firmware,769714fcb569e7a4faff9530a2d9ac1f9d6e5680,C
victorjulien,https://github.com/OISF/suricata,fa692df37a796c3330c81988d15ef1a219afc006,C++
Navidem,https://github.com/torvalds/linux,128c66429247add5128c03dc1e144ca56f05a4e2,C
Navidem,https://github.com/torvalds/linux,2289adbfa559050d2a38bcd9caac1c18b800e928,C
Navidem,https://github.com/torvalds/linux,45c1380358b12bf2d1db20a5874e9544f56b34ab,C
Navidem,https://github.com/torvalds/linux,c0a333d842ef67ac04adc72ff79dc1ccc3dca4ed,C
ankane,https://github.com/ankane/chartkick,b810936bbf687bc74c5b6dba72d2397a399885fa,JavaScript
autor nulo,https://github.com/projectacrn/acrn-hypervisor,2b3dedfb9ba13f15887f22b935d373f36c9a59fa,C
nov,https://github.com/nov/json-jwt,ada16e772906efdd035e3df49cb2ae372f0f948a,Ruby
autor nulo,https://github.com/ImageMagick/ImageMagick,ec9c8944af2bfc65c697ca44f93a727a99b405f1,Objective-C
asj,https://github.com/torvalds/linux,09ba3bc9dd150457c506e4661380a6183af651c1,C
mateuszmandera,https://github.com/zulip/zulip,0c2cc41d2e40807baa5ee2c72987ebfb64ea2eb6,Python
cyu,https://github.com/cyu/rack-cors,e4d4fc362a4315808927011cbe5afcfe5486f17d,Markdown
brusch,https://github.com/pimcore/pimcore,0a5d80b2593b2ebe35d19756b730ba33aa049106,PHP
brusch,https://github.com/pimcore/pimcore,e0b48faf7d29ce43a98825a0b230e88350ebcf78,PHP
brusch,https://github.com/pimcore/pimcore,9f2d075243a8392c114d9a8028858b9faf041e2d,PHP
brusch,https://github.com/pimcore/pimcore,4a7bba5c3f818852cbbd29fa124f7fb09a207185,PHP
progval,https://github.com/ProgVal/Limnoria,3848ae78de45b35c029cc333963d436b9d2f0a35,CoffeeScript
Navidem,https://github.com/torvalds/linux,27d461333459d282ffa4a2bdb6b215a59d493a8f,C
Navidem,https://github.com/torvalds/linux,29cd13cfd7624726d9e6becbae9aa419ef35af7f,C
Navidem,https://github.com/torvalds/linux,c8c2a057fdc7de1cd16f4baa51425b932a42eb39,C
Navidem,https://github.com/torvalds/linux,4aa7afb0ee20a97fbf0c5bab3df028d5fb85fdab,C
Navidem,https://github.com/torvalds/linux,c7ed6d0183d5ea9bc31bcaeeba4070bd62546471,C
Navidem,https://github.com/torvalds/linux,e0b0cb9388642c104838fac100a4af32745621e2,C
Navidem,https://github.com/torvalds/linux,e13de8fe0d6a51341671bbe384826d527afe8d44,C
Navidem,https://github.com/torvalds/linux,c03b04dcdba1da39903e23cc4d072abf8f68f2dd,C
Navidem,https://github.com/torvalds/linux,6f3ef5c25cc762687a7341c18cbea5af54461407,C
Navidem,https://github.com/torvalds/linux,fb5be6a7b4863ecc44963bb80ca614584b6c7817,C
Navidem,https://github.com/torvalds/linux,bbe692e349e2a1edf3fe0a29a0e05899c9c94d51,C
Navidem,https://github.com/torvalds/linux,a7b2df76b42bdd026e3106cf2ba97db41345a177,C
Navidem,https://github.com/torvalds/linux,1399c59fa92984836db90538cf92397fe7caaa57,C
Navidem,https://github.com/torvalds/linux,db8fd2cde93227e566a412cf53173ffa227998bc,C
Navidem,https://github.com/torvalds/linux,d10dcb615c8e29d403a24d35f8310a7a53e3050c,C
Navidem,https://github.com/torvalds/linux,b4b814fec1a5a849383f7b3886b654a13abbda7d,C
Navidem,https://github.com/torvalds/linux,0f4f199443faca715523b0659aa536251d8b978f,C
Navidem,https://github.com/torvalds/linux,ab612b1daf415b62c58e130cb3d0f30b255a14d0,C
Navidem,https://github.com/torvalds/linux,9c0530e898f384c5d279bfcebd8bb17af1105873,C
Navidem,https://github.com/torvalds/linux,ffdde5932042600c6807d46c1550b28b0db6a3bc,C
Navidem,https://github.com/torvalds/linux,3f93616951138a598d930dcaec40f2bfd9ce43bb,C
Navidem,https://github.com/torvalds/linux,057b8945f78f76d0b04eeb5c27cd9225e5e7ad86,C
Navidem,https://github.com/torvalds/linux,34b3be18a04ecdc610aae4c48e5d1b799d8689f6,C
Navidem,https://github.com/torvalds/linux,0e62395da2bd5166d7c9e14cbc7503b256a34cb0,C
Navidem,https://github.com/torvalds/linux,57be09c6e8747bf48704136d9e3f92bfb93f5725,C
Navidem,https://github.com/torvalds/linux,a2cdd07488e666aa93a49a3fc9c9b1299e27ef3c,C
Navidem,https://github.com/torvalds/linux,fc739a058d99c9297ef6bfd923b809d85855b9a9,C
Navidem,https://github.com/torvalds/linux,d3b0ffa1d75d5305ebe34735598993afbb8a869d,C
Navidem,https://github.com/torvalds/linux,d563131ef23cbc756026f839a82598c8445bc45f,C
Navidem,https://github.com/torvalds/linux,96c5c6e6a5b6db592acae039fed54b5c8844cd35,C
Navidem,https://github.com/torvalds/linux,853acf7caf10b828102d92d05b5c101666a6142b,C
Navidem,https://github.com/torvalds/linux,728c1e2a05e4b5fc52fab3421dce772a806612a2,C
Navidem,https://github.com/torvalds/linux,6402939ec86eaf226c8b8ae00ed983936b164908,C
Navidem,https://github.com/torvalds/linux,78beef629fd95be4ed853b2d37b832f766bd96ca,C
Navidem,https://github.com/torvalds/linux,4a9d46a9fe14401f21df69cea97c62396d5fb053,C
Navidem,https://github.com/torvalds/linux,b8d17e7d93d2beb89e4f34c59996376b8b544792,C
Navidem,https://github.com/torvalds/linux,a21b7f0cff1906a93a0130b74713b15a0b36481d,C
Navidem,https://github.com/torvalds/linux,8572cea1461a006bce1d06c0c4b0575869125fa4,C
Navidem,https://github.com/torvalds/linux,8ce39eb5a67aee25d9f05b40b673c95b23502e3e,C
Navidem,https://github.com/torvalds/linux,104c307147ad379617472dd91a5bcb368d72bd6d,C
Navidem,https://github.com/torvalds/linux,055e547478a11a6360c7ce05e2afc3e366968a12,C
mmatuska,https://github.com/libarchive/libarchive,22b1db9d46654afc6f0c28f90af8cdc84a199f41,C
autor nulo,https://github.com/sqlite/sqlite,57f7ece78410a8aae86aa4625fb7556897db384c,C
autor nulo,https://github.com/sqlite/sqlite,e59c562b3f6894f84c715772c4b116d7b5c01348,C
autor nulo,https://github.com/kkos/oniguruma,d3e402928b6eb3327f8f7d59a9edfa622fec557b,C
d4nt,https://github.com/d4software/QueryTree,57b700823f8eb1a42eb3bc0c706fbe5e5f5e766f,C#
invalid-email-address,https://github.com/3s3s/opentrade,a3eb3c645cfd1f3d310c10e4fb1f2f64a4d5e45e,JavaScript
gvanrossum,https://github.com/python/typed_ast,156afcb26c198e162504a57caddfe0acd9ed7dce,Batchfile
bradlarsen,https://github.com/python/cpython,a4d78362397fc3bced6ea80fbc7b5f4827aec55e,C
wictory,https://github.com/python/typed_ast,dc317ac9cff859aa84eeabe03fb5004982545b3b,C
gvanrossum,https://github.com/python/cpython,dcfcd146f8e6fc5c2fc16a4c192a0c5f5ca8c53c,C
autor nulo,https://github.com/sqlite/sqlite,522ebfa7cee96fb325a22ea3a2464a63485886a8,C
autor nulo,https://github.com/sqlite/sqlite,73bacb7f93eab9f4bd5a65cbc4ae242acf63c9e3,Jupyter Notebook
iglocska,https://github.com/MISP/MISP,e05dc512a437284f14624da23cca4a829a76aebf,PHP
frankmorgner,https://github.com/OpenSC/OpenSC,c3f23b836e5a1766c36617fe1da30d22f7b63de2,C++
Jakuje,https://github.com/OpenSC/OpenSC,6ce6152284c47ba9b1d4fe8ff9d2e6a3f5ee02c7,C
Jakuje,https://github.com/OpenSC/OpenSC,b75c002cfb1fd61cd20ec938ff4937d7b1a94278,C
verot,https://github.com/verot/class.upload.php,5a7505ddec956fdc9e9c071ae5089865559174f1,PHP
fevangelou,https://github.com/getk2/k2,d1344706c4b74c2ae7659b286b5a066117155124,PHP
autor nulo,https://github.com/torvalds/linux,59c4bd853abcea95eccc167a7d7fd5f1a5f47b98,C
autor nulo,https://github.com/sqlite/sqlite,527cbd4a104cb93bf3994b3dd3619a6299a78b13,C
MauricioFauth,https://github.com/phpmyadmin/phpmyadmin,1119de642b136d20e810bb20f545069a01dd7cc9,PHP
sauls8t,https://github.com/documize/community,a4384210d4d0d6b18e6fdb7e155de96d4a1cf9f3,Go
thangktran,https://github.com/opencv/opencv,d1615ba11a93062b1429fce9f0f638d1572d3418,C++
autor nulo,https://github.com/sqlite/sqlite,38096961c7cd109110ac21d3ed7dad7e0cb0ae06,C
autor nulo,https://github.com/sqlite/sqlite,926f796e8feec15f3836aa0a060ed906f8ae04d3,C
autor nulo,https://github.com/sqlite/sqlite,ebd70eedd5d6e6a890a670b5ee874a5eae86b4dd,C
tytso,https://github.com/torvalds/linux,4ea99936a1630f51fc3a2d61a58ec4a1c4b7d55a,C
tiwai,https://github.com/torvalds/linux,e7af6307a8a54f0b873960b32b6a644f2d0fbd97,C
autor nulo,https://github.com/torvalds/linux,4969c06a0d83c9c3dc50b8efcdc8eeedfce896f6,C
BuffaloWill,https://github.com/SerpicoProject/Serpico,270f05ca6e51c87bb0867abb0511b61bf2aae182,Batchfile
autor nulo,https://github.com/sqlite/sqlite,75e95e1fcd52d3ec8282edb75ac8cd0814095d54,C
falconindy,https://github.com/shadow-maint/shadow,edf7547ad5aa650be868cf2dac58944773c12d75,Shell
autor nulo,https://github.com/NetHack/NetHack,f001de79542b8c38b1f8e6d7eaefbbd28ab94b47,C
autor nulo,https://github.com/NetHack/NetHack,f4a840a48f4bcf11757b3d859e9d53cc9d5ef226,C
autor nulo,https://github.com/torvalds/linux,de53fd7aedb100f03e5d2231cfce0e4993282425,C
autor nulo,https://github.com/sqlite/sqlite,396afe6f6aa90a31303c183e11b2b2d4b7956b35,C
autor nulo,https://github.com/sqlite/sqlite,8654186b0236d556aa85528c2573ee0b6ab71be3,Batchfile
autor nulo,https://github.com/sqlite/sqlite,54d501092d88c0cf89bec4279951f548fb0b8618,C
autor nulo,https://github.com/sqlite/sqlite,8428b3b437569338a9d1e10c4cd8154acbe33089,C
ChristianKoenigAMD,https://github.com/torvalds/linux,453393369dc9806d2455151e329c599684762428,C
ChristianKoenigAMD,https://github.com/torvalds/linux,a66477b0efe511d98dde3e4aaeb189790e6f0a39,C
ChristianKoenigAMD,https://github.com/torvalds/linux,ac1e516d5a4c56bf0cb4a3dfc0672f689131cfd4,C
autor nulo,https://github.com/torvalds/linux,da2311a6385c3b499da2ed5d9be59ce331fa93e9,C
autor nulo,https://github.com/sqlite/sqlite,1e490c4ca6b43a9cf8637d695907888349f69bec,Jupyter Notebook
autor nulo,https://github.com/sqlite/sqlite,d8f2d46cbc9925e034a68aaaf60aad788d9373c1,C
SparkiDev,https://github.com/wolfSSL/wolfssl,23878512c65834d12811b1107d19a001478eca5d,C
hoene,https://github.com/hoene/libmysofa,2e6fac6ab6156dae8e8c6f417741388084b70d6f,C
brammool,https://github.com/vim/vim,ec66c41d84e574baf8009dbc0bd088d2bc5b2421,C
fmancardi,https://github.com/TestLinkOpenSourceTRMS/testlink-code,146b4f38010a48c36b7d9650060ca354c92ab4ac,PHP
fmancardi,https://github.com/TestLinkOpenSourceTRMS/testlink-code,7647a7b53ceab31524cfcfb3beb8435af0a30fc1,PHP
fmancardi,https://github.com/TestLinkOpenSourceTRMS/testlink-code,942c406fcee5d376235a264cb8a79300a0002d20,PHP
fmancardi,https://github.com/TestLinkOpenSourceTRMS/testlink-code,bcf7b971b5c88ea08d2dc47685f319be3b02cea8,PHP
fmancardi,https://github.com/TestLinkOpenSourceTRMS/testlink-code,d27690c6cb7708a6db0701b6428381d32d51495a,PHP
fmancardi,https://github.com/TestLinkOpenSourceTRMS/testlink-code,e2d88c9d7f8e02640ba65e5ff74b55d0399a53d0,PHP
FedericoCeratto,https://github.com/FedericoCeratto/nim-httpauth,15fd0686dc363075c08976ad897d6c92e1e6283c,Batchfile
awesomekling,https://github.com/SerenityOS/serenity,0fc24fe2564736689859e7edfa177a86dac36bf9,C++
jedisct1,https://github.com/jedisct1/pure-ftpd,aea56f4bcb9948d456f3fae4d044fd3fa2e19706,C
autor nulo,https://github.com/sqlite/sqlite,a6c1a71cde082e09750465d5675699062922e387,C
autor nulo,https://github.com/nginx/nginx,c1be55f97211d38b69ac0c2027e6812ab8b1b94e,HTML
cure53,https://github.com/cure53/DOMPurify,4e8af7b2c4a159b683d317e02c5cbddb86dc4a0e,HTML
error ao obter,https://bitbucket.org/ritt/elog,eefdabb714f26192f585083ef96c8413e459a1d1,C
error ao obter,https://bitbucket.org/ritt/elog,993bed4923c88593cc6b1186e0d1b9564994a25a,C
fmancardi,https://github.com/TestLinkOpenSourceTRMS/testlink-code,cde692895e425731e6951d265a01ca6425a7c26e,PHP
hexiaowen,https://github.com/systemd/systemd,b2774a3ae692113e1f47a336a6c09bac9cfb49ad,C
haoren3696,https://github.com/openSUSE/libsolv,fdb9c9c03508990e4583046b590c30d958f272da,C
sorpaas,https://github.com/paritytech/libsecp256k1,11ba23a9766a5079918cd9f515bc100bc8164b50,Lua
autor nulo,https://github.com/torvalds/linux,7b09c2d052db4b4ad0b27b97918b46a7746966fa,C
tuexen,https://github.com/sctplab/usrsctp,790a7a2555aefb392a5a69923f1e9d17b4968467,C
ravibpatel,https://github.com/ravibpatel/AutoUpdater.NET,1dc25f2bea6ea522dbac1512b5563c4746d539c3,Batchfile
jeanlf,https://github.com/gpac/gpac,1ab4860609f2e7a35634930571e7d0531297e090,C
jeanlf,https://github.com/gpac/gpac,98b727637e32d1d4824101d8947e2dbd573d4fc8,C
jeanlf,https://github.com/gpac/gpac,2320eb73afba753b39b7147be91f7be7afc0eeb7,C
dtor,https://github.com/torvalds/linux,cb222aed03d798fc074be55e59d9a112338ee784,C
Sean-Der,https://github.com/pion/dtls,fd73a5df2ff0e1fb6ae6a51e2777d7a16cc4f4e0,Go
bk138,https://github.com/LibVNC/libvncserver,54220248886b5001fbbb9fa73c4e1a2cb9413fed,C++
jwhui,https://github.com/openthread/openthread,b8c3161281f8e15873f8decabd8eac461717aefe,C++
jwhui,https://github.com/openthread/openthread,c3a3a0c424322009fec3ab735fb20ce8f6e19e70,C++
Jakuje,https://github.com/OpenSC/OpenSC,c246f6f69a749d4f68626b40795a4f69168008f4,C
jreiser,https://github.com/upx/upx,8be9da8280dfa69d5df4417d4d81bda1cab78010,C++
autor nulo,https://github.com/torvalds/linux,2e7682ebfc750177a4944eeb56e97a3f05734528,C
brammool,https://github.com/vim/vim,8c62a08faf89663e5633dc5036cd8695c80f1075,C
bk138,https://github.com/LibVNC/libvncserver,3fd03977c9b35800d73a865f167338cb4d05b0c1,C
DerDakon,https://github.com/LibVNC/libvncserver,0cf1400c61850065de590d403f6d49e32882fd76,C
bvanassche,https://github.com/net-snmp/net-snmp,5f881d3bf24599b90d67a45cae7a3eb099cd71c9,C
rurban,https://github.com/LibreDWG/libredwg,d7913b893bfa98fab27f05825dc4cab2d3a20c83,C
rurban,https://github.com/LibreDWG/libredwg,c6f6668b82bfe595899cc820279ac37bb9ef16f5,C
rurban,https://github.com/LibreDWG/libredwg,3f503dd294efc63a59608d8a16058c41d44ba13a,C
rurban,https://github.com/LibreDWG/libredwg,95cc9300430d35feb05b06a9badf678419463dbe,C
gzpan123,https://github.com/gzpan123/pip,a4c735b14a62f9cb864533808ac63936704f2ace,Markdown
SadieCat,https://github.com/inspircd/inspircd,8745660fcdac7c1b80c94cfc0ff60928cd4dd4b7,C++
SadieCat,https://github.com/inspircd/inspircd,7b47de3c194f239c5fea09a0e49696c9af017d51,C++
SadieCat,https://github.com/inspircd/inspircd,bcd65de1ec4bb71591ae417fee649d7ecd37cd57,C++
ppisar,https://github.com/perl5-dbi/dbi,eca7d7c8f43d96f6277e86d1000e842eb4cc67ff,C
nknapp,https://github.com/handlebars-lang/handlebars.js,8d5530ee2c3ea9f0aee3fde310b9f36887d00b8b,JavaScript
dgnorton,https://github.com/influxdata/influxdb,761b557315ff9c1642cf3b0e5797cd3d983a24c0,Go
autor nulo,https://github.com/Duncaen/OpenDoas,01c658f8c45cb92a343be5f32aa6da70b2032168,C
Duncaen,https://github.com/Duncaen/OpenDoas,d5acd52e2a15c36a8e06f9103d35622933aa422d,C
4a6f656c,https://github.com/libressl-portable/portable,17c88164016df821df2dff4b2b1291291ec4f28a,C
rouault,https://github.com/OSGeo/gdal,767e3a56144f676ca738ef8f700e0e56035bd05a,C++
kevina,https://github.com/gnuaspell/aspell,0718b375425aad8e54e1150313b862e4c6fd324a,C++
jbech-linaro,https://github.com/OP-TEE/optee_os,34a08bec755670ea0490cb53bbc68058cafc69b6,C
Eugeny,https://github.com/ajenti/ajenti,7aa146b724e0e20cfee2c71ca78fafbf53a8767c,Python
robrichards,https://github.com/robrichards/xmlseclibs,0a53d3c3aa87564910cae4ed01416441d3ae0db5,Markdown
spalamarchuk,https://github.com/facebook/fbthrift,c5d6e07588cd03061bc54d451a7fa6e84883d62b,C++
spalamarchuk,https://github.com/facebook/fbthrift,3f156207e8a6583d88999487e954320dc18955e6,C++
spalamarchuk,https://github.com/facebook/fbthrift,c9a903e5902834e95bbd4ab0e9fa53ba0189f351,C++
mingtaoy,https://github.com/facebook/wangle,3b17ba10a82c71e7808760e027ac6af687e06074,C++
jjergus,https://github.com/facebook/hhvm,abe0b29e4d3a610f9bc920b8be4ad8403364c2d4,Batchfile
autor nulo,https://github.com/facebook/hhvm,6e4dd9ec3f14b48170fc45dc9d13a3261765f994,Batchfile
spalamarchuk,https://github.com/facebook/fbthrift,a56346ceacad28bf470017a6bda1d5518d0bd943,Java
knekritz,https://github.com/facebookincubator/fizz,40bbb161e72fb609608d53b9d64c56bb961a6ee2,C++
mjhostet,https://github.com/facebook/hhvm,46003b4ab564b2abcd8470035fc324fe36aa8c75,C
knekritz,https://github.com/facebook/wangle,5b3bceca875e4ea4ed9d14c20b20ce46c92c13c6,C++
natemueller,https://github.com/facebook/fbthrift,c461c1bd1a3e130b181aa9c854da3030cd4b5156,Go
davidtgoldblatt,https://github.com/facebook/fbthrift,01686e15ec77ccb4d49a77d5bce3a01601e54d64,C++
fredemmott,https://github.com/facebook/hhvm,97ef580ec2cca9a54da6f9bd9fdd9a455f6d74ed,C++
fredemmott,https://github.com/facebook/hhvm,cc331e4349e91706a673e2a09f1f2ea5bbb33815,C++
autor nulo,https://github.com/rpm-software-management/libcomps,e3a5d056633677959ad924a51758876d415e7046,C
gouthamve,https://github.com/prometheus/prometheus,62e591f928ddf6b3468308b7ac1de1c63aa7fcf3,Markdown
olavmo-sikt,https://github.com/Uninett/mod_auth_mellon,62041428a32de402e0be6ba45fe12df6a83bedb8,C
sheerun,https://github.com/bower/bower,45c6bfa86f6e57731b153baca9e0b41a1cc699e3,JavaScript
torvalds,https://github.com/torvalds/linux,574823bfab82d9d8fa47f422778043fbb4b4f50e,C
cyphar,https://github.com/opencontainers/runc,0a8e4117e7f715d5fbeef398405813ce8e88558b,C
tananaev,https://github.com/traccar/traccar,d7f6c53fd88635885914013649b6807ec53227bf,Java
nao-pon,https://github.com/Studio-42/elFinder,f133163f2d754584de65d718b2fde96191557316,PHP
louberger,https://github.com/FRRouting/frr,943d595a018e69b550db08cccba1d0778a86705a,C
tany,https://github.com/shirasagi/shirasagi,6016948ea535e51b16535888af13df064a1a15d3,Ruby
autor nulo,https://github.com/graphpaperpress/Sell-Media,8ac8cebf332e0885863d0a25e16b4b180abedc47,JavaScript
error ao obter,https://gitlab.com/libtiff/libtiff,0c74a9f49b8d7a36b17b54a7428b3526d20f88a8,C
nao-pon,https://github.com/Studio-42/elFinder,2f522db8f037a66ce9040ee0b216aa4a0359286c,PHP
mnoorenberghe,https://github.com/mnoorenberghe/ZoneMinder,59cc65411f02c7e39a270fda3ecb4966d7b48d41,PHP
thejh,https://github.com/torvalds/linux,cfa39381173d5f969daf43582c95ad679189cbc9,C
jcupitt,https://github.com/libvips/libvips,00622428bda8d7521db8d74260b519fa41d69d0a,C
cmb69,https://github.com/php/php-src,089f7c0bc28d399b0420aa6ef058e4c1c120b2ae,C
cmb69,https://github.com/libgd/libgd,553702980ae89c83f2d6e254d62cf82e204956d0,Batchfile
autor nulo,https://github.com/ImageMagick/ImageMagick,1e6a3ace073c9ec9c71e439c111d23c6e66cb6ae,Objective-C
borkmann,https://github.com/torvalds/linux,979d63d50c0c0f7bc537bf821e056cc9fe5abd38,C
borkmann,https://github.com/torvalds/linux,d3bd7413e0ca40b60cf60d4003246d067cafdeda,C
fguillot,https://github.com/kanboard/kanboard,83deec2e3621c40d15a06e2491f27571d32fe10f,PHP
autor nulo,https://github.com/ImageMagick/ImageMagick,8a43abefb38c5e29138e1c9c515b313363541c06,Objective-C
autor nulo,https://github.com/ImageMagick/ImageMagick,748a03651e5b138bcaf160d15133de2f4b1b89ce,C
autor nulo,https://github.com/ImageMagick/ImageMagick,306c1f0fa5754ca78efd16ab752f0e981d4f6b82,Objective-C
error ao obter,https://gitlab.com/libtiff/libtiff,802d3cbf3043be5dce5317e140ccb1c17a6a2d39,C++
cooltey,https://github.com/cooltey/C.P.Sub,b2be52fd89b6fd4d69d63d504bc11742cd679ebe,PHP
abcprintf,https://github.com/abcprintf/upload-image-with-ajax,71436ba5102010397519d4b25ea57591cfb4974c,PHP
aeneasr,https://github.com/ory/hydra,9b5bbd48a72096930af08402c5e07fce7dd770f3,Go
bluhm,https://github.com/openbsd/src,ed8fdce754a5d8d14c09e989d8877707bd43906f,C
zoulasc,https://github.com/file/file,2858eaf99f6cc5aae129bcbf1e24ad160240185f,C
jim-p,https://github.com/pfsense/FreeBSD-ports,3b40366aca55910b224ecf49d3fdacc9ad6c04f5,PHP
Patriboom,https://github.com/pixeline/bugs,9d2d3fcdea22e94f7b497f6ed83791ab3a31ee41,PHP
autor nulo,https://github.com/torvalds/linux,77f8269606bf95fcb232ee86f6da80886f1dfae8,C
thejh,https://github.com/torvalds/linux,c4c07b4d6fa1f11880eab8e076d3d060ef3f55fc,C
thejh,https://github.com/torvalds/linux,0a1d52994d440e21def1c2174932410b4f2a98a1,C
msmeissn,https://github.com/libexif/libexif,75aa73267fdb1e0ebfbc00369e7312bac43d0566,C
iglocska,https://github.com/MISP/MISP,c69969329d197bcdd04832b03310fa73f4eb7155,PHP
jimharris,https://github.com/spdk/spdk,eca42c66092b9031711afe215fbc1891ee55f143,Markdown
klali,https://github.com/Yubico/libu2f-host,e4bb58cc8b6202a421e65f8230217d8ae6e16eb5,C
Tryption,https://github.com/aquaverde/aquarius-core,d1dfa5b8280388a0b6f2f341f0681522dbea03b0,PHP
SergeyBiryukov,https://github.com/WordPress/WordPress,0292de60ec78c5a44956765189403654fe4d080b,PHP
serghey-rodin,https://github.com/serghey-rodin/vesta,c28c5d29a3c61bc8110c11349e3f2309cd537cfa,PHP
w8tcha,https://github.com/w8tcha/CKEditor-oEmbed-Plugin,10f6169e39510bbf5af913886037044458b9dc9b,JavaScript
DarthGandalf,https://github.com/znc/znc,64613bc8b6b4adf1e32231f9844d99cd512b8973,C++
fabpot,https://github.com/twigphp/Twig,eac5422956e1dcca89a3669a03a3ff32f0502077,Markdown
autor nulo,https://github.com/LimeSurvey/LimeSurvey,1ed10d3c423187712b8f6a8cb2bc9d5cc3b2deb8,PHP
teejee2008,https://github.com/teejee2008/timeshift,335b3d5398079278b8f7094c77bfd148b315b462,C
stefansundin,https://github.com/doorkeeper-gem/doorkeeper,25d038022c2fcad45af5b73f9d003cf38ff491f6,Markdown
sneha-patil-synacor,https://github.com/Zimbra/zm-mailbox,1df440e0efa624d1772a05fb6d397d9beb4bda1e,Java
micrictor,https://github.com/sleuthkit/sleuthkit,459ae818fc8dae717549810150de4d191ce158f1,C
d00p,https://github.com/Froxlor/Froxlor,62ce21c9ec393f9962515c88f0c489ace42bf656,PHP
d00p,https://github.com/Froxlor/Froxlor,7e361274c5bf687b6a42dd1871f6d75506c5d207,PHP
d00p,https://github.com/Froxlor/Froxlor,6b09720ef8a1cc008751dd0ca0140a0597fedce5,PHP
mokaddem,https://github.com/MISP/MISP,43a0757fb33769d9ad4ca09e8f2ac572f9f6a491,PHP
mokaddem,https://github.com/MISP/MISP,e24a9eb44c1306adb02c1508e8f266ac6b95b4ed,JavaScript
wiredfool,https://github.com/python-pillow/Pillow,6a83e4324738bb0452fbe8074a995b1c73f08de7,C
FrankYFTang,https://github.com/unicode-org/icu,b7d08bc04a4296982fcef8b6b8a354a9e4e7afca,C++
ynaessens,https://github.com/JeromeDevome/GRR,2c6edacd9e15c75a0c2ef472470481ffb6edc7d8,Markdown
rra,https://github.com/rra/pam-krb5,e7879e27a37119fad4faf133a9f70bdcdc75d760,Markdown
FilipJirsak,https://github.com/dom4j/dom4j,a8228522a99a02146106672a34c104adbda5c658,Java
jplevyak,https://github.com/istio/envoy,8788a3cf255b647fd14e6b5e2585abaaedb28153,C++
jim-p,https://github.com/pfsense/pfsense,cc3990a334059018b004c91eeb66c147d8afe83d,PHP
dormando,https://github.com/memcached/memcached,02c6a2b62ddcb6fa4569a591d3461a156a636305,C
dpeca,https://github.com/serghey-rodin/vesta,c3c4de43d6701560f604ca7996f717b08e3d7d1d,PHP
joschi,https://github.com/dropwizard/dropwizard,d5a512f7abf965275f2a6b913ac4fe778e424242,Java
Fasse,https://github.com/Admidio/admidio,ea5d6f114b151ed11ec0ad7cb47bd729e77a874a,PHP
jrn,https://github.com/git/git,c44088ecc4b0722636e0a305f9608d3047197282,C
grigi,https://github.com/tortoise/tortoise-orm,91c364053e0ddf77edc5442914c6f049512678b3,Markdown
vadmeste,https://github.com/minio/minio,4cd6ca02c7957aeb2de3eede08b0754332a77923,Go
jcramer,https://github.com/simpleledger/Electron-Cash-SLP,ea3912c3d508ba81b280ef7d78648464f7f76fb8,Python
autor nulo,https://github.com/certtools/intelmq-manager,b9a2ac43a4f99d764b827108f6a99dc4a9faa013,Markdown
jcoglan,https://github.com/faye/faye,65d297d341b607f3cb0b5fa6021a625a991cc30e,JavaScript
trasher,https://github.com/glpi-project/glpi,f1ae6c8481e5c19a6f1801a5548cada45702e01a,Jupyter Notebook
akallabeth,https://github.com/FreeRDP/FreeRDP,6b2bc41935e53b0034fe5948aeeab4f32e80f30f,C
akallabeth,https://github.com/FreeRDP/FreeRDP,67c2aa52b2ae0341d469071d1bc8aab91f8d2ed8,C
akallabeth,https://github.com/FreeRDP/FreeRDP,f8890a645c221823ac133dbf991f8a65ae50d637,C
akallabeth,https://github.com/FreeRDP/FreeRDP,ed53cd148f43cbab905eaa0f5308c2bf3c48cc37,C
akallabeth,https://github.com/FreeRDP/FreeRDP,f5e73cc7c9cd973b516a618da877c87b80950b65,C
akallabeth,https://github.com/FreeRDP/FreeRDP,9301bfe730c66180263248b74353daa99f5a969b,C
NGPixel,https://github.com/Requarks/wiki,05e8a71ceff39167aee830ba8ad5eb0161f2911a,JavaScript
joshbuker,https://github.com/Sorcery/sorcery,0f116d223826895a73b12492f17486e5d54ab7a7,Ruby
The-Compiler,https://github.com/qutebrowser/qutebrowser,021ab572a319ca3db5907a33a59774f502b3b975,Python
The-Compiler,https://github.com/qutebrowser/qutebrowser,1b7946ed14b386a24db050f2d6dba81ba6518755,Markdown
akallabeth,https://github.com/FreeRDP/FreeRDP,3627aaf7d289315b614a584afb388f04abfb5bbf,C
trasher,https://github.com/glpi-project/glpi,ad748d59c94da177a3ed25111c453902396f320c,PHP
trasher,https://github.com/glpi-project/glpi,5e1c52c5e8a30ceb4e9572964da7ed89ddfb1aaf,PHP
