username,repositorio,hash,linguagem_programacao
lem9,https://github.com/phpmyadmin/phpmyadmin,012464268420e53a9cd81cbb4a43988d70393c36,Markdown
trustmaster,https://github.com/Cotonti/Cotonti,45eec046391afabb676b62b9201da0cd530360b4,PHP
timbuckingham,https://github.com/bigtreecms/BigTree-CMS,c5f27bf66a7f35bd3daeb5f693f3e2493f51b1f3,PHP
timbuckingham,https://github.com/bigtreecms/BigTree-CMS,8a59c2e13f8e151b6a9e98f73e641e1ec8d928df,PHP
timbuckingham,https://github.com/bigtreecms/BigTree-CMS,4b0faa90fa8b9e1776c86db716894dcd7e6b4834,PHP
autor nulo,https://github.com/drk1wi/portspoof,1791fe4e2b9e5b5c8e000551ab60a64a29d924c3,Batchfile
nijel,https://github.com/phpmyadmin/phpmyadmin,240b8332db53dedc27baeec5306dabad3bdece3b,JavaScript
nijel,https://github.com/phpmyadmin/phpmyadmin,24d0eb55203b029f250c77d63f2900ffbe099e8b,JavaScript
lem9,https://github.com/phpmyadmin/phpmyadmin,66fe475d4f51b1761719cb0cab360748800373f7,Markdown
nijel,https://github.com/phpmyadmin/phpmyadmin,da4042fb6c4365dc8187765c3bf525043687c66f,PHP
autor nulo,https://github.com/SquareSquash/web,6d667c19e96e4f23dccbfbe24afeebd18e98e1c5,CoffeeScript
mbabker,https://github.com/joomla/joomla-cms,1ed07e257a2c0794ba19e864f7c5101e7e8c41d2,Markdown
autor nulo,https://github.com/torvalds/linux,e8180dcaa8470ceca21109f143876fdcd9fe050a,C
brenosilva,https://github.com/SpiderLabs/ModSecurity,f8d441cd25172fdfe5b613442fedfc0da3cc333d,C
jacobian,https://github.com/django/django,ae3535169af804352517b7fea94a42a1c9c4b762,Python
steveschnepp,https://github.com/munin-monitoring/munin,284d7402718d98fcf10cee565415939882abab99,Perl
autor nulo,https://github.com/torvalds/linux,8404663f81d212918ff85f493649a7991209fa04,C
autor nulo,https://github.com/torvalds/linux,b963a22e6d1a266a67e9eecc88134713fd54775c,C
autor nulo,https://github.com/torvalds/linux,fda4e2e85589191b123d31cdc21fd33ee70f50fd,C
michaeljclark,https://github.com/json-c/json-c,64e36901a0614bf64a19bc3396469c66dcd0b015,Batchfile
kohsuke,https://github.com/jenkinsci/subversion-plugin,7d4562d6f7e40de04bbe29577b51c79f07d05ba6,Java
autor nulo,https://github.com/torvalds/linux,17d68b763f09a9ce824ae23eb62c9efc57b69271,C
autor nulo,https://github.com/torvalds/linux,a497e47d4aec37aaf8f13509f3ef3d1f6a717d88,C
autor nulo,https://github.com/torvalds/linux,b4789b8e6be3151a955ade74872822f30e8cd914,C
braunu,https://github.com/torvalds/linux,6fb392b1a63ae36c31f62bc3fc8630b49d602b62,C
autor nulo,https://github.com/torvalds/linux,f856567b930dfcdbc3323261bf77240ccdde01f5,C
akheron,https://github.com/akheron/jansson,8f80c2d83808150724d31793e6ade92749b1faa4,Batchfile
borkmann,https://github.com/torvalds/linux,ae7b4e1f213aa659aedf9c6ecad0bf5f0476e1e2,C
strssndktn,https://github.com/torvalds/linux,cf970c002d270c36202bd5b9c2804d3097a52da0,C
autor nulo,https://github.com/lxc/lxc,f4d5cc8e1f39d132b61e110674528cac727ae0e2,Shell
autor nulo,https://github.com/seam2/jboss-seam,090aa6252affc978a96c388e3fc2c1c2688d9bb5,Java
salaboy,https://github.com/kiegroup/jbpm-wb,4818204506e8e94645b52adb9426bedfa9ffdd04,Java
chri4799,https://github.com/rackerlabs/openstack-guest-agents-windows-xenserver,ef16f88f20254b8083e361f11707da25f8482401,C#
michaelni,https://github.com/FFmpeg/FFmpeg,29ffeef5e73b8f41ff3a3f2242d356759c66f91f,C
michaelni,https://github.com/FFmpeg/FFmpeg,3819db745da2ac7fb3faacb116788c32f4753f34,C
michaelni,https://github.com/FFmpeg/FFmpeg,454a11a1c9c686c78aa97954306fb63453299760,C
michaelni,https://github.com/FFmpeg/FFmpeg,547d690d676064069d44703a1917e0dab7e33445,C
michaelni,https://github.com/FFmpeg/FFmpeg,780669ef7c23c00836a24921fcc6b03be2b8ca4a,C
michaelni,https://github.com/FFmpeg/FFmpeg,821a5938d100458f4d09d634041b05c860554ce0,C
michaelni,https://github.com/FFmpeg/FFmpeg,86736f59d6a527d8bc807d09b93f971c0fe0bb07,C
michaelni,https://github.com/FFmpeg/FFmpeg,880c73cd76109697447fbfbaa8e5ee5683309446,C
michaelni,https://github.com/FFmpeg/FFmpeg,8bb11c3ca77b52e05a9ed1496a65f8a76e6e2d8f,C
michaelni,https://github.com/FFmpeg/FFmpeg,912ce9dd2080c5837285a471d750fa311e09b555,C
michaelni,https://github.com/FFmpeg/FFmpeg,9a271a9368eaabf99e6c2046103acb33957e63b7,C
michaelni,https://github.com/FFmpeg/FFmpeg,a1b9004b768bef606ee98d417bceb9392ceb788d,C
michaelni,https://github.com/FFmpeg/FFmpeg,b05cd1ea7e45a836f7f6071a716c38bb30326e0f,C
michaelni,https://github.com/FFmpeg/FFmpeg,cdd5df8189ff1537f7abe8defe971f80602cc2d2,C
michaelni,https://github.com/FFmpeg/FFmpeg,e07ac727c1cc9eed39e7f9117c97006f719864bd,C
michaelni,https://github.com/FFmpeg/FFmpeg,f31011e9abfb2ae75bb32bc44e2c34194c8dc40a,C
michaelni,https://github.com/FFmpeg/FFmpeg,fe448cd28d674c3eff3072552eae366d0b659ce9,C
gthelen,https://github.com/torvalds/linux,a399b29dfbaaaf91162b2dc5a5875dd51bbfa2a1,C
jmberg-intel,https://github.com/torvalds/linux,f5563318ff1bde15b10e736e97ffce13be08bc1a,C
mikaku,https://github.com/mikaku/Monitorix,ff80441be7089f774448dfe4b49e6fced70e71cb,Markdown
joshf,https://github.com/joshf/Burden,edaa1bb8f73d6f3c8b2e78b67f1b40e02fccd0c1,PHP
kwirk,https://github.com/fail2ban/fail2ban,eb2f0c927257120dfc32d2450fd63f1962f38821,Markdown
kwirk,https://github.com/fail2ban/fail2ban,bd175f026737d66e7110868fb50b3760ff75e087,Markdown
steveyken,https://github.com/fatfreecrm/fat_free_crm,93c182dd4c6f3620b721d2a15ba6a6ecab5669df,Ruby
steveyken,https://github.com/fatfreecrm/fat_free_crm,a7fedbb36388bad0c0f32b2346481e0ea126dea6,Ruby
steveyken,https://github.com/fatfreecrm/fat_free_crm,cf26a04b356ad2161c4c6160260eb870a3de5328,Ruby
steveyken,https://github.com/fatfreecrm/fat_free_crm,078035f1ef73ed85285ac9d128c3c5f670cef066,Ruby
steveyken,https://github.com/fatfreecrm/fat_free_crm,d4b2de81a4d8c1b201482edcb2488ed9280a65fd,Ruby
laruence,https://github.com/php/php-src,2938329ce19cb8c4197dec146c3ec887c6f61d01,Markdown
kreinhard,https://github.com/micromata/projectforge-webapp,5a6a25366491443b76e528a04a9e4ba26f08a83c,Java
kreinhard,https://github.com/micromata/projectforge-webapp,422de35e3c3141e418a73bfb39b430d5fd74077e,HTML
rouault,https://github.com/mapserver/mapserver,3a10f6b829297dae63492a8c63385044bc6953ed,C
strssndktn,https://github.com/torvalds/linux,bceaa90240b6019ed73b49965eac7d167610be69,C
strssndktn,https://github.com/torvalds/linux,f3d3342602f8bcbf37d7c46641cb9bca7618eb1c,C
bleve,https://github.com/libreswan/libreswan,ef2d756e73a188401c36133c2e2f7ce4f3c6ae55,Batchfile
letoams,https://github.com/libreswan/libreswan,2899351224fe2940aec37d7656e1e392c0fe07f0,C
maekitalo,https://github.com/maekitalo/tntnet,9bd3b14042e12d84f39ea9f55731705ba516f525,C++
jglick,https://github.com/jenkinsci/jenkins,36342d71e29e0620f803a7470ce96c61761648d8,Java
sashalevin,https://github.com/torvalds/linux,c2349758acf1874e4c2b93fe41d072336f1a31d0,C
zoulasc,https://github.com/file/file,ef2329cf71acb59204dd981e2c6cce6c81fe467c,Shell
sashalevin,https://github.com/torvalds/linux,d558023207e008a4476a3b7bb8706b2a2bf5d84f,C
sebsauvage,https://github.com/sebsauvage/Shaarli,53da201749f8f362323ef278bf338f1d9f7a925a,PHP
nealpoole,https://github.com/github/hubot-scripts,feee5abdb038a229a98969ae443cdb8a61747782,CoffeeScript
themoken,https://github.com/themoken/canto-curses,2817869f98c54975f31e2dd674c1aefa70749cca,Python
kees,https://github.com/torvalds/linux,5d26a105b5a73e5635eae0629b42fa0a90e07b7b,C
natsumetakashi,https://github.com/kanaka/noVNC,ad941faddead705cd611921730054767a0b32dcd,JavaScript
tuomasjjrasanen,https://github.com/yoe/nbd,741495cb08503fd32a9d22648e63b64390c601f4,C
legoktm,https://github.com/wikimedia/mediawiki,dc2966bd05b69321300c63fd0bd78e7c78ecea6e,PHP
autor nulo,https://github.com/torvalds/linux,7d267278a9ece963d77eefec61630223fce08c6c,C
yarolig,https://github.com/yarolig/didiwiki,5e5c796617e1712905dc5462b94bd5e6c08d15ea,C
TingPing,https://github.com/hexchat/hexchat,c9b63f7f9be01692b03fa15275135a4910a7e02d,C
mm2,https://github.com/mm2/Little-CMS,fefaaa43c382eee632ea3ad0cfa915335140e1db,C
suetanvil,https://github.com/libgd/libgd,4f65a3e4eedaffa1efcf9ee1eb08f0b504fbc31a,C
smalyshev,https://github.com/php/php-src,7a1aac3343af85b4af4df5f8844946eaa27394ab,C
Legrandin,https://github.com/dlitz/pycrypto,8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4,C
autor nulo,https://github.com/torvalds/linux,f2e5ddcc0d12f9c4c7b254358ad245c9dddce13b,C
timbunce,https://github.com/perl5-dbi/dbi,a8b98e988d6ea2946f5f56691d6d5ead53f65766,C
timbunce,https://github.com/perl5-dbi/dbi,401f1221311c71f760e21c98772f0f7e3cbead1d,C++
mitsuhiko,https://github.com/mitsuhiko/jinja2,acb672b6a179567632e032f547582f30fa2f4aa7,Markdown
autor nulo,https://github.com/torvalds/linux,2def2ef2ae5f3990aabdbe8a755911902707d268,C
mrash,https://github.com/mrash/fwsnort,fa977453120cc48e1654f373311f9cac468d3348,Markdown
aweiteka,https://github.com/openstack/heat-templates,65a4f8bebc72da71c616e2e378b7b1ac354db1a3,CoffeeScript
autor nulo,https://github.com/torvalds/linux,a08d3b3b99efd509133946056531cdf8f3a0c09b,C
nmisch,https://github.com/postgres/postgres,4318daecc959886d001a6e79c6ea853e8b1dfb4b,C
nmisch,https://github.com/postgres/postgres,31400a673325147e1205326008e32135a78b4d8a,C
jtlayton,https://github.com/torvalds/linux,5d81de8e8667da7135d3a32a964087c0faf5483f,C
agrieve,https://github.com/apache/cordova-plugin-file-transfer,a1d6fc07e8a40c1b2b16f4103c403b30e1089668,Objective-C
clelland,https://github.com/apache/cordova-plugin-inappbrowser,26702cb0720c5c394b407c23570136c53171fa55,Objective-C
mstsirkin,https://github.com/torvalds/linux,d8316f3991d207fe32881a9ac20241be8fa2bad0,C
autor nulo,https://github.com/ruby-ldap/ruby-net-ldap,b412ca05f6b430eaa1ce97ac95885b4cf187b04a,Ruby
pslegr,https://github.com/pslegr/core-1,8131f15003f5bec73d475d2b724472e4b87d0757,Java
borkmann,https://github.com/torvalds/linux,ec0223ec48a90cb605244b45f7c62de856403729,C
gashcrumb,https://github.com/hawtio/hawtio,b4e23e002639c274a2f687ada980118512f06113,Java
gashcrumb,https://github.com/hawtio/hawtio,5289715e4f2657562fdddcbad830a30969b96e1e,HTML
mstsirkin,https://github.com/torvalds/linux,1fd819ecb90cc9b822cd84d3056ddba315d3340f,C
Fryguy,https://github.com/ManageIQ/awesome_spawn,e524f85f1c6e292ef7d117d7818521307ac269ff,Ruby
rhuss,https://github.com/rhuss/jolokia,2d9b168cfbbf5a6d16fa6e8a5b34503e3dc42364,HTML
mscherer,https://github.com/github/hub,016ec99d25b1cb83cb4367e541177aa431beb600,Ruby
smalyshev,https://github.com/php/php-src,35ceea928b12373a3b1e3eecdc32ed323223a40d,C
peterhurley,https://github.com/torvalds/linux,4291086b1f081b869c6d79e5b7441633dc3ace00,C
autor nulo,https://github.com/torvalds/linux,86acdca1b63e6890540fa19495cfc708beff3d8b,C
dvhart,https://github.com/torvalds/linux,7ada876a8703f23befbb20a7465a702ee39b1704,C
bcrl,https://github.com/torvalds/linux,edfbbf388f293d70bf4b7c0bc38774d05e6f711a,C
zoulasc,https://github.com/file/file,6d209c1c489457397a5763bca4b28e43aac90391,C
zoulasc,https://github.com/file/file,b8acc83781d5a24cc5101e525d15efe0482c280d,C
zoulasc,https://github.com/file/file,f97486ef5dc3e8735440edc4fc8808c63e1a3ef0,C
rjbs,https://github.com/rjbs/Email-Address,83f8306117115729ac9346523762c0c396251eb5,Perl
adrianschroeter,https://github.com/openSUSE/obs-service-set_version,10d5bddcea29f74a175f7f550924bf6407e52e93,Perl
hennevogel,https://github.com/openSUSE/open-build-service,2188c059b67b82171d0e28ef59f77e62d22a09d8,Ruby
autor nulo,https://github.com/adaptivecomputing/torque,3ed749263abe3d69fa3626d142a5789dcb5a5684,C
autor nulo,https://github.com/sidhpurwala-huzaifa/FreeRDP,e2745807c4c3e0a590c0f69a9b655dc74ebaa03e,C
emdenrg,https://github.com/ellson/graphviz,7aaddf52cd98589fb0c3ab72a393f8411838438a,C
nul800sebastiaan,https://github.com/Umbraco/Umbraco-CMS,cad06502235acabf7fb7dca779d2f78f08547e39,HTML
autor nulo,https://github.com/perl5-dbi/dbi,caedc0d7d602f5b2ae5efc1b00f39efeafb7b05a,Markdown
emdenrg,https://github.com/ellson/graphviz,d266bb2b4154d11c27252b56d86963aef4434750,C
emdenrg,https://github.com/ellson/graphviz,1d1bdec6318746f6f19f245db589eddc887ae8ff,C
auracms,https://github.com/auracms/AuraCMS,4fe9d0d31a32df392f4d6ced8e5c25ed4af19ade,PHP
auracms,https://github.com/auracms/AuraCMS,790f66ffbc4f23a6e13636fc79d0aa1a7d81e747,PHP
oyvindkinsey,https://github.com/oyvindkinsey/easyXDM,a3194d32c25a0d27a10a47304eb9c9be93ffbf13,HTML
torvalds,https://github.com/torvalds/linux,26bef1318adc1b3a530ecc807ef99346db2aa8b0,C
autor nulo,https://github.com/facebook/hhvm,95f96e7287effe2fcdfb9a5338d1a7e4f55b083b,Batchfile
autor nulo,https://github.com/torvalds/linux,96b340406724d87e4621284ebac5e059d67b2194,C
autor nulo,https://github.com/torvalds/linux,2b13d06c9584b4eb773f1e80bbaedab9a1c344e1,C
autor nulo,https://github.com/torvalds/linux,8e3fbf870481eb53b2d3a322d1fc395ad8b367ed,C
mgruner,https://github.com/OTRS/otrs,0680603a07b8dc37c2ddca6ff14e0236babefc82,Markdown
alex,https://github.com/alex/rply,fc9bbcd25b0b4f09bbd6339f710ad24c129d5d7c,Python
borkmann,https://github.com/torvalds/linux,2690d97ade05c5325cbf7c72b94b90d265659886,C
slusarz,https://github.com/horde/horde,da6afc7e9f4e290f782eca9dbca794f772caccb3,PHP
megabug,https://github.com/torvalds/linux,ef87dbe7614341c2e7bfe8d32fcb7028cc97442c,C
megabug,https://github.com/torvalds/linux,2145e15e0557a01b9195d1c7199a1b92cb9be81f,C
autor nulo,https://github.com/torvalds/linux,e6a623460e5fc960ac3ee9f946d3106233fd28d8,C
FooBarWidget,https://github.com/phusion/passenger,94428057c602da3d6d34ef75c78091066ecac5c0,C++
juliantaylor,https://github.com/numpy/numpy,0bb46c1448b0d3f5453d5182a17ea7ac5854ee15,Python
JamesMGreene,https://github.com/zeroclipboard/zeroclipboard,2f9eb9750a433965572d047e24b0fc78fd1415ca,JavaScript
stephensmalley,https://github.com/torvalds/linux,2172fa709ab32ca60e86179dc67d0857be8e2c98,C
xdg,https://github.com/dagolden/Capture-Tiny,635c9eabd52ab8042b0c841823bd6e692de87924,Markdown
nijel,https://github.com/phpmyadmin/phpmyadmin,968d5d5f486820bfa30af046f063b9f23304e14a,PHP
rstoyanchev,https://github.com/spring-projects/spring-framework,741b4b229ae032bd17175b46f98673ce0bd2d485,Java
wiredfool,https://github.com/python-imaging/Pillow,4e9f367dfd3f04c8f5d23f7f759ec12782e10ee7,Python
kinimodmeyer,https://github.com/IlchCMS/Ilch-2.0,381e15f39d07d3cdf6aaaa25c0f2321f817935f7,Batchfile
jplang,https://github.com/redmine/redmine,7567c3d8b21fe67e5f04e6839c1fce061600f2f3,Ruby
scottmayhew,https://github.com/torvalds/linux,263b4509ec4d47e0da3e753f85a39ea12d1eff24,C
autor nulo,https://github.com/torvalds/linux,8d7f6690cedb83456edd41c9bd583783f0703bf0,Perl
jglick,https://github.com/jenkinsci/jenkins,b6b2a367a7976be80a799c6a49fa6c58d778b50e,Java
vjuranek,https://github.com/jenkinsci/jenkins,ad38d8480f20ce3cbf8fec3e2003bc83efda4f7d,Java
jglick,https://github.com/jenkinsci/jenkins,bf539198564a1108b7b71a973bf7de963a6213ef,Java
jglick,https://github.com/jenkinsci/jenkins,5548b5220cfd496831b5721124189ff18fbb12a3,Java
vjuranek,https://github.com/jenkinsci/jenkins,16931bd7bf7560e26ef98328b8e95e803d0e90f6,HTML
jglick,https://github.com/jenkinsci/jenkins,fbf96734470caba9364f04e0b77b0bae7293a1ec,Java
jglick,https://github.com/jenkinsci/jenkins,a0b00508eeb74d7033dc4100eb382df4e8fa72e7,Java
vjuranek,https://github.com/jenkinsci/jenkins,8ac74c350779921598f9d5edfed39dd35de8842a,Java
jglick,https://github.com/jenkinsci/jenkins,5d57c855f3147bfc5e7fda9252317b428a700014,Java
jglick,https://github.com/jenkinsci/jenkins,0530a6645aac10fec005614211660e98db44b5eb,Java
opengeek,https://github.com/modxcms/revolution,77463eb6a8090f474b04fdc1b72225cb93c558ea,HTML
autor nulo,https://github.com/facebook/hhvm,851fff90a9b7461df2393af32239ba217bc25946,C++
evgenyfadeev,https://github.com/ASKBOT/askbot-devel,876e3662ff6b78cc6241338c15e3a0cb49edf4e2,CSS
evgenyfadeev,https://github.com/ASKBOT/askbot-devel,a676a86b6b7a5737d4da4f59f71e037406f88d29,HTML
Eugeny,https://github.com/Eugeny/ajenti,3270fd1d78391bb847b4c9ce37cf921f485b1310,CoffeeScript
zoulasc,https://github.com/file/file,447558595a3650db2886cd2f416ad0beba965801,C
bsweeney,https://github.com/dompdf/dompdf,23a693993299e669306929e3d49a4a1f7b3fb028,PHP
borkmann,https://github.com/torvalds/linux,b22f5126a24b3b2f15448c3f2a254fc10cbc2b92,C
jeromerobert,https://bitbucket.org/jeromerobert/k4dirstat,1ad2e96d73fa06cd9be0f3749b337c03575016aa,C++
brookinsconsulting,https://github.com/brookinsconsulting/bccie,d11811baccf265ff567dddca03cac70b65838a4f,Markdown
jktjkt,https://github.com/jktjkt/trojita,25fffa3e25cbad85bbca804193ad336b090a9ce1,C++
PhenX,https://github.com/PhenX/php-font-lib,d13682b7e27d14a6323c441426f3dde1cd86c751,PHP
autor nulo,https://github.com/torvalds/linux,21f8aaee0c62708654988ce092838aa7df4d25d8,C
mikey,https://github.com/torvalds/linux,621b5060e823301d0cba4cb52a7ee3491922d291,C
egrumbach,https://github.com/torvalds/linux,1d147bfa64293b2723c4fec50922168658e613ba,C
monis410,https://github.com/torvalds/linux,b2853fd6c2d0f383dbdf7427e263eb576a633867,C
autor nulo,https://github.com/wikimedia/mediawiki-core,0b695ae09aada343ab59be4a3c9963995a1143b6,PHP
autor nulo,https://github.com/torvalds/linux,a03ffcf873fe0f2565386ca8ef832144c42e67fa,C
caseysoftware,https://github.com/web2project/web2project,ab5ba92a6aaf0435cd0b2132cf7f9b7b41575a28,PHP
caseysoftware,https://github.com/web2project/web2project,eead99b36f62a8222d9f3a913f1a2268200687ef,PHP
tehcaster,https://github.com/torvalds/linux,57e68e9cd65b4b8eb4045a1e0d0746458502554c,C
minipli,https://github.com/torvalds/linux,05ab8f2647e4221cbdb3856dd7d32bd5407316b3,C
s4y,https://github.com/okws/okws,e9bedb644d106a043e33e1058bedd1c2c0b2e2e0,C++
autor nulo,https://github.com/torvalds/linux,e9c243a5a6de0be8e584c604d353412584b592f8,C
paulusmack,https://github.com/paulusmack/ppp,7658e8257183f062dc01f87969c140707c7e52cb,C
autor nulo,https://github.com/torvalds/linux,c54def7bd64d7c0b6993336abcffb8444795bf38,C
autor nulo,https://github.com/torvalds/linux,ad3e14d7c5268c2e24477c6ef54bbdf88add5d36,C
autor nulo,https://github.com/torvalds/linux,51217e69697fba92a06e07e16f55c9a52d8e8945,C
autor nulo,https://github.com/torvalds/linux,4ab25786c87eb20857bbb715c3ae34ec8fd6a214,C
autor nulo,https://github.com/torvalds/linux,6817ae225cd650fb1c3295d769298c38b1eba818,C
autor nulo,https://github.com/torvalds/linux,844817e47eef14141cf59b8d5ac08dd11c0a9189,C
zanchey,https://github.com/fish-shell/fish-shell,3225d7e169a9edb2f470c26989e7bc8e0d0355ce,C
zoulasc,https://github.com/file/file,27a14bc7ba285a0a5ebfdb55e54001aa11932b08,C
zoulasc,https://github.com/file/file,36fadd29849b8087af9f4586f89dbf74ea45be67,C
zoulasc,https://github.com/file/file,40bade80cbe2af1d0b2cd0420cebd5d5905a2382,C
zoulasc,https://github.com/file/file,93e063ee374b6a75729df9e7201fb511e47e259d,C
ronsigal,https://github.com/ronsigal/Resteasy,9b7d0f574cafdcf3bea5428f3145ab4908fc6d83,Batchfile
jimi-c,https://github.com/ansible/ansible,8ed6350e65c82292a631f08845dfaacffe7f07f5,Python
autor nulo,https://github.com/torvalds/linux,dab6cf55f81a6e16b8147aed9a843e1691dcd318,C
JoePerches,https://github.com/torvalds/linux,256df2f3879efdb2e9808bdb1b54b16fbb11fa38,C
zoulasc,https://github.com/file/file,4a284c89d6ef11aca34da65da7d673050a5ea320,Batchfile
zoulasc,https://github.com/file/file,69a5a43b3b71f53b0577f41264a073f495799610,Markdown
zoulasc,https://github.com/file/file,71a8b6c0d758acb0f73e2e51421a711b5e9d6668,Shell
zoulasc,https://github.com/file/file,74cafd7de9ec99a14f4480927580e501c8f852c3,C
zoulasc,https://github.com/file/file,758e066df72fb1ac08d2eea91ddc3973d259e991,Go
OsandaMalith,https://github.com/moodle/moodle,ce5a785b0962c3c94c7a7b0d36176482d21db95d,PHP
autor nulo,https://github.com/openssl/openssl,a7a44ba55cb4f884c6bc9ceac90072dea38e66d0,C
mattcaswell,https://github.com/openssl/openssl,248385c606620b29ecc96ca9d3603463f879652b,C
snhenson,https://github.com/openssl/openssl,feba02f3919495e1b960c33ba849e10e77d0785d,C
snhenson,https://github.com/openssl/openssl,b15f8769644b00ef7283521593360b7b2135cb63,C
tabish121,https://github.com/apache/activemq,00921f22ff9a8792d7663ef8fadd4823402a6324,Java
zoulasc,https://github.com/file/file,0641e56be1af003aa02c7c6b0184466540637233,C
remicollet,https://github.com/php/php-src,7ba1409a1aee5925180de546057ddd84ff267947,C
wiredfool,https://github.com/python-pillow/Pillow,205e056f8f9b06ed7b925cf8aa0874bc4aaf8a7d,Python
remicollet,https://github.com/php/php-src,2fefae47716d501aec41c1102f3fd4531f070b05,C
mstsirkin,https://github.com/torvalds/linux,350b8bdd689cd2ab2c67c8a86a0be86cfa0751a7,C
anadav,https://github.com/torvalds/linux,854e8bb1aa06c578c2c9145fa6bfe3680ef63b23,C
autor nulo,https://github.com/torvalds/linux,2febc839133280d5a5e8e1179c94ea674489dae2,C
dhowells,https://github.com/torvalds/linux,95389b08d93d5c06ec63ab49bd732b0069b7c35e,C
autor nulo,https://github.com/torvalds/linux,bfd0a56b90005f8c8a004baf407ad90045c2b11e,C
pmatouse,https://github.com/torvalds/linux,a642fc305053cc1c6e47e4f4df327895747ab485,C
anadav,https://github.com/torvalds/linux,234f3ce485d54017f15cf5e0699cff4100121601,C++
anadav,https://github.com/torvalds/linux,d1442d85cc30ea75f7d399474ca738e0bc96f715,C++
borkmann,https://github.com/torvalds/linux,9de7922bc709eee2f609cd01d98aaedc4cf5ea74,C
borkmann,https://github.com/torvalds/linux,b69040d8e39f20d5215a03502a8e8b4c6ab78395,C
borkmann,https://github.com/torvalds/linux,26b87c7881006311828bb0ab271a551a62dcceb4,C
amluto,https://github.com/torvalds/linux,d974baa398f34393db76be45f7d4d04fbdbb4a0a,C
zoulasc,https://github.com/file/file,39c7ac1106be844a5296d3eb5971946cc09ffda0,C
chieffancypants,https://github.com/tojocky/node-printer,e001e38738c17219a1d9dd8c31f7d82b9c0013c7,JavaScript
nilsteampassnet,https://github.com/nilsteampassnet/TeamPass,fd549b245c0f639a8d47bf4f74f92c37c053706f,JavaScript
nilsteampassnet,https://github.com/nilsteampassnet/TeamPass,7715512f2bd5659cc69e063a1c513c19e384340f,JavaScript
nilsteampassnet,https://github.com/nilsteampassnet/TeamPass,8820c8934d9ba0508ac345e73ad0be29049ec6de,JavaScript
julienmathis,https://github.com/centreon/centreon,cc2109804dd69057cb209037113796ec5ffdce90,PHP
siloraptor,https://github.com/mayan-edms/mayan-edms,398c480c10416d76e7c1dcb607e726e8fc988e72,HTML
agralius,https://github.com/mongodb/mongo,c151e0660b9736fe66b224f1129a16871165251b,C++
ueno,https://github.com/ueno/libfep,293d9d3f7565f01a9dc40b53259886832eaa2ace,C
miniupnp,https://github.com/miniupnp/miniupnp,3a87aa2f10bd7f1408e1849bdb59c41dd63a9fe9,C
autor nulo,https://github.com/opencart-ce/opencart-ce,c2aafc823bd85876f5e888f8ebc421069a5e076f,PHP
chipx86,https://github.com/djblets/djblets,50000d0bbb983fa8c097b588d06b64df8df483bd,Markdown
chipx86,https://github.com/djblets/djblets,77a68c03cd619a0996f3f37337b8c39ca6643d6e,Python
chipx86,https://github.com/djblets/djblets,e2c79117efd925636acd871a5f473512602243cf,Markdown
chipx86,https://github.com/djblets/djblets,77ac64642ad530bf69e390c51fc6fdcb8914c8e7,Python
yunosh,https://github.com/horde/horde,4c3e18f1724ab39bfef10c189a5b52036a744d55,PHP
amluto,https://github.com/torvalds/linux,23adbe12ef7d3d4195e80800ab36b37bee28cd03,C
nablio3000,https://github.com/torvalds/linux,4442dc8a92b8f9ad8ee9e7f8438f4c04c03a22dc,C
autor nulo,https://github.com/torvalds/linux,137f7df8cead00688524c82360930845396b8a21,C
battags,https://github.com/Jasig/java-cas-client,ae37092100c8eaec610dab6d83e5e05a8ee58814,Java
serac,https://github.com/Jasig/dotnet-cas-client,f0e030014fb7a39e5f38469f43199dc590fd0e8d,C#
Eugeny,https://github.com/Eugeny/ajenti,d3fc5eb142ff16d55d158afb050af18d5ff09120,Python
autor nulo,https://github.com/krb5/krb5,f18ddf5d82de0ab7591a36e465bc24225776940f,C
greghudson,https://github.com/krb5/krb5,524688ce87a15fc75f87efc8c039ba4c7d5c197b,C
ZweiSteinSoft,https://github.com/phpmyadmin/phpmyadmin,cb7c703c03f656debcea2a16468bd53660fc888e,PHP
ZweiSteinSoft,https://github.com/phpmyadmin/phpmyadmin,d18a2dd9faad7e0e96df799b59e16ef587afb838,PHP
ZweiSteinSoft,https://github.com/phpmyadmin/phpmyadmin,d4f754c937f9e2c0beadff5b2e38215dde1d6a79,PHP
veox,https://github.com/sgminer-dev/sgminer,78cc408369bdbbd440196c93574098d1482efbce,C
luke-jr,https://github.com/sgminer-dev/sgminer,b65574bef233474e915fdf18614aa211e31cc6c2,C
luke-jr,https://github.com/luke-jr/bfgminer,c80ad8548251eb0e15329fc240c89070640c9d79,C
ckolivas,https://github.com/ckolivas/cgminer,e1c5050734123973b99d181c45e74b2cbb00272e,C
luke-jr,https://github.com/sgminer-dev/sgminer,bac5831b355f916e0696b7bbcccfc51c057b729a,C
luke-jr,https://github.com/luke-jr/bfgminer,ff7f30129f15f7a2213f8ced0cd65c9a331493d9,C
veox,https://github.com/sgminer-dev/sgminer,910c36089940e81fb85c65b8e63dcd2fac71470c,C
gregkh,https://github.com/torvalds/linux,206a81c18401c0cde6e579164f752c4b147324ce,C
gregkh,https://github.com/torvalds/linux,206204a1162b995e2185275167b22468c00d6b36,C
